,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
37.622,-9.804105899,-9.791991777,-9.737882316,-9.688774494,-9.68766087,-9.719373911,-9.706069053,-9.675128403,-9.67712647,-9.715881431,-9.712608118,-9.678310747,-9.656187351,-9.670896574,-9.667413239,-9.654835583,-9.643350534,-9.676955103,-9.687966314,-9.666578652,-9.643879657,-9.665128238,-9.66501384,-9.643387901,-9.633961306,-9.671099987,-9.687112143,-9.665076672,-9.646228602,-9.677239099,-9.699508547,-9.677293851,-9.672275084,-9.712471965,-9.708073904,-9.652482808,-9.654404491,-9.71105707,-9.712443985,-9.651231426,-9.667840637,-9.759864592,-9.797072834,-9.740170269,-9.748779472,-9.817667718,-9.812550092,-9.740846147,-9.759913411,-9.848316957,-9.858682083,-9.763138063,-9.74268753,-9.831392747,-9.877945515,-9.80898911,-9.786747557,-9.875332208,-9.916442904,-9.831296258,-9.805360533,-9.895096004,-9.926547283,-9.818873503,-9.763930482,-9.858951471,-9.921477312,-9.825394528,-9.755441689,-9.84609232,-9.941530312,-9.875415843,-9.789640992,-9.858045579,-9.96264836,-9.932559809,-9.871092243,-9.948619267,-10.03724261,-9.963421791,-9.872104731,-9.947496405,-10.14730098,-10.23393717,-10.1489274,-10.14404434,-10.24288985,-10.24498053,-10.13222347,-10.13182354,-10.29021889,-10.31373653,-10.15755388,-10.11491943,-10.27538894,-10.3286871,-10.20016347,-10.12189948,-10.28078225,-10.3727059
37.646,-9.618763356,-9.627943588,-9.482716509,-9.44988106,-9.569647534,-9.604440291,-9.475398504,-9.428860586,-9.545635798,-9.607309387,-9.482648852,-9.403343888,-9.485594809,-9.568153514,-9.485788311,-9.402046582,-9.456550968,-9.527764802,-9.461115723,-9.385915064,-9.436357763,-9.510555479,-9.461722062,-9.391754806,-9.441629149,-9.520218027,-9.474251612,-9.396453227,-9.441272743,-9.525510229,-9.483283013,-9.396542197,-9.421661859,-9.496613256,-9.461894726,-9.384821551,-9.433862652,-9.543278364,-9.51048057,-9.413479847,-9.43732492,-9.532445756,-9.521857218,-9.452542062,-9.482075253,-9.55536752,-9.530954087,-9.447561897,-9.470311384,-9.568830662,-9.55910325,-9.456389818,-9.457491101,-9.561345557,-9.575770871,-9.463524581,-9.449274129,-9.565602928,-9.621077226,-9.535282949,-9.518603116,-9.627520344,-9.664123905,-9.555726061,-9.527565842,-9.636433745,-9.672846904,-9.559437228,-9.522300861,-9.633344595,-9.703149209,-9.602993515,-9.543581805,-9.624747275,-9.700582139,-9.630927123,-9.577818479,-9.648451705,-9.728584726,-9.65975847,-9.584079838,-9.645697689,-9.787408751,-9.884396334,-9.961035729,-9.997666784,-9.927947565,-9.844576932,-9.852592851,-9.91508343,-9.896140448,-9.83786825,-9.84400271,-9.912697425,-9.902351634,-9.851723824,-9.859652367,-9.946456018,-9.938431102,-9.905514455
37.671,-9.610690336,-9.731797548,-9.555651979,-9.428591409,-9.560388014,-9.709902601,-9.571530083,-9.418409497,-9.526731329,-9.697604273,-9.59215054,-9.404663409,-9.465397932,-9.641460806,-9.585811337,-9.399621142,-9.434620329,-9.583579991,-9.52741223,-9.359166248,-9.397542385,-9.564228543,-9.5405633,-9.373425602,-9.394266195,-9.560038911,-9.554450345,-9.38273403,-9.379915966,-9.545949185,-9.566912803,-9.390863613,-9.340262427,-9.456722929,-9.486133185,-9.366945815,-9.335272059,-9.457797949,-9.505872029,-9.395801365,-9.34034866,-9.444809992,-9.514700422,-9.427566175,-9.37444761,-9.472574611,-9.531920558,-9.444055721,-9.386180201,-9.467261993,-9.525613293,-9.440732453,-9.375466367,-9.454604629,-9.526928522,-9.454627536,-9.381515181,-9.447485345,-9.522959854,-9.469395663,-9.415228565,-9.500954966,-9.584861586,-9.512934605,-9.440291872,-9.509448644,-9.587977634,-9.516067588,-9.43410908,-9.487460706,-9.580895093,-9.539711938,-9.466617181,-9.507525779,-9.587049845,-9.538501696,-9.466399067,-9.515662816,-9.616110508,-9.571825271,-9.46360539,-9.499108852,-9.669533712,-9.813893819,-9.827692502,-9.804395047,-9.782116562,-9.744339234,-9.698845639,-9.712912043,-9.746367476,-9.742934401,-9.704463936,-9.714088872,-9.754008191,-9.761001645,-9.720266641,-9.72282628,-9.736891066,-9.739839598
37.695,-9.824514643,-9.925197154,-9.8978485,-9.792861756,-9.802318415,-9.899766662,-9.86835845,-9.763535057,-9.769972673,-9.897261888,-9.898944373,-9.786647206,-9.752549161,-9.857526543,-9.886497261,-9.800735294,-9.749079948,-9.806487774,-9.835197895,-9.779808821,-9.760350229,-9.836351798,-9.877851803,-9.805991214,-9.768948475,-9.833148523,-9.889938623,-9.818057667,-9.772880428,-9.832005853,-9.903546026,-9.821760212,-9.745732852,-9.773570275,-9.833023394,-9.762855741,-9.74064944,-9.786171807,-9.846140592,-9.811813998,-9.830886678,-9.926103208,-9.901515562,-9.820729252,-9.884497018,-10.03934841,-10.03532825,-9.879130614,-9.878901574,-10.04102845,-10.07144312,-9.904665132,-9.864668768,-9.990166475,-10.04592208,-9.91075882,-9.862424876,-9.973118414,-10.03089637,-9.937357512,-9.904018161,-9.994336635,-10.04678011,-9.956393164,-9.888735895,-9.957380996,-10.0420903,-9.999941873,-9.922402319,-9.984333705,-10.07737169,-10.07176195,-9.962446169,-9.982073545,-10.07587947,-10.08501937,-9.975601703,-9.996153065,-10.10976564,-10.08105642,-9.956237432,-9.986782004,-10.1676521,-10.2288372,-10.25982927,-10.22820637,-10.18073212,-10.16526987,-10.18921434,-10.17985116,-10.16297839,-10.18251537,-10.21089562,-10.22297285,-10.21709522,-10.2205358,-10.20972284,-10.21567392,-10.24526061,-10.30214728
37.72,-9.958342241,-9.911863542,-9.830732906,-9.839254253,-9.920998099,-9.885217381,-9.786113878,-9.769786083,-9.892199137,-9.924750465,-9.858671218,-9.84575123,-9.962744057,-9.976859417,-9.885200399,-9.862294903,-9.974616863,-9.981314207,-9.878689692,-9.854565748,-9.982339195,-10.02755059,-9.906350677,-9.835473775,-9.929027446,-10.00196229,-9.919362711,-9.851309143,-9.917870811,-9.996039379,-9.915377432,-9.853169462,-9.935351843,-10.03384676,-9.945311066,-9.846887653,-9.907519428,-10.04363848,-10.0325118,-9.97961902,-10.04774119,-10.24163048,-10.24157619,-10.14266147,-10.18831709,-10.33264011,-10.28483722,-10.1524873,-10.16144035,-10.3105988,-10.31994363,-10.20604125,-10.16443659,-10.26445968,-10.25747608,-10.1681726,-10.12904488,-10.2390056,-10.26808804,-10.19379896,-10.11938187,-10.2039717,-10.27227098,-10.20793453,-10.10611838,-10.19578909,-10.33118382,-10.25028689,-10.10696764,-10.19124543,-10.36957117,-10.33273763,-10.14612343,-10.17101671,-10.33736942,-10.31310083,-10.13865715,-10.17040533,-10.36873655,-10.33011589,-10.13620945,-10.14208108,-10.32936008,-10.34658428,-10.27798696,-10.29770943,-10.36569984,-10.35081605,-10.25448477,-10.24487858,-10.32832075,-10.33943027,-10.27795808,-10.26907037,-10.34184951,-10.345285,-10.28164833,-10.26680328,-10.36611745,-10.43134744
37.744,-10.13599295,-10.20559494,-10.01965598,-9.914269506,-10.02184904,-10.10942727,-9.963430894,-9.84239676,-9.933112239,-10.05386405,-9.977480692,-9.858995358,-9.938608892,-10.05985809,-9.989158978,-9.862817074,-9.952506742,-10.10125815,-10.03351663,-9.880681926,-9.94827507,-10.07068634,-10.00231034,-9.862785799,-9.930440546,-10.07274135,-10.01879727,-9.859619451,-9.886380185,-10.00958394,-9.977134647,-9.843282019,-9.871034806,-10.00650024,-9.978333006,-9.851038885,-9.860787128,-9.988948732,-9.971599742,-9.869210731,-9.864793499,-9.982385886,-10.00550499,-9.95051594,-9.929429778,-9.993160403,-9.995940773,-9.945832976,-9.926851757,-9.975267408,-9.998082763,-9.959462453,-9.927687762,-9.973783072,-10.00682349,-9.954478378,-9.922074845,-9.973762654,-10.00208365,-9.941250771,-9.90575711,-9.96057574,-9.991551633,-9.947909195,-9.910175398,-9.971482609,-10.02675649,-9.992100085,-9.950237569,-9.999542893,-10.05538711,-10.0325901,-9.991149123,-10.03118506,-10.08421743,-10.05841454,-10.04944071,-10.14692949,-10.18902972,-10.08047808,-10.03914489,-10.12330526,-10.20310719,-10.20432291,-10.26614879,-10.36188579,-10.33749551,-10.19635809,-10.20776847,-10.30366876,-10.34237815,-10.23035779,-10.19467662,-10.2699147,-10.3355166,-10.24899729,-10.20166189,-10.26192737,-10.33508591,-10.28691554
37.769,-9.900275567,-10.05958898,-10.02541072,-9.867649808,-9.858336168,-10.03987596,-10.0383035,-9.828779072,-9.765060434,-9.948247461,-10.00865924,-9.809956714,-9.711953224,-9.884618002,-10.00424376,-9.862101302,-9.758440223,-9.911830845,-10.02468836,-9.8627304,-9.735411356,-9.877515161,-10.03375185,-9.929708089,-9.808083439,-9.921010261,-10.07900721,-9.980045096,-9.808114653,-9.872642311,-10.06161012,-10.01351059,-9.819722163,-9.820399791,-9.975100387,-9.947171546,-9.766708181,-9.761968174,-9.951718102,-9.964438606,-9.78827006,-9.766895953,-9.965043177,-10.00546258,-9.822976066,-9.747190765,-9.893834667,-9.945564639,-9.792438745,-9.719628203,-9.853169402,-9.912437159,-9.795696419,-9.726560928,-9.848731803,-9.911038151,-9.793995464,-9.699539488,-9.798457772,-9.88332533,-9.805431572,-9.719097823,-9.810552566,-9.897882636,-9.805319063,-9.712552735,-9.808040354,-9.909421582,-9.826365794,-9.712132476,-9.775102785,-9.887280885,-9.84403611,-9.736389272,-9.764825284,-9.876479243,-9.881420565,-9.819899266,-9.850458284,-9.949150107,-9.923358838,-9.823240557,-9.818007739,-9.965844025,-10.07006185,-9.997130468,-9.919861635,-9.976018754,-9.995624041,-9.923796039,-9.879395202,-9.959780655,-9.989365379,-9.899314045,-9.843552293,-9.947016887,-10.00961833,-9.917294513,-9.842236427,-9.961352766
37.793,-9.762661707,-9.771486898,-9.823747148,-9.850659258,-9.810615932,-9.747261857,-9.741614186,-9.766334962,-9.777937556,-9.76119513,-9.749807338,-9.752882966,-9.741407183,-9.733152841,-9.750039619,-9.774684702,-9.762598065,-9.751154162,-9.773068405,-9.802885833,-9.787069175,-9.759642569,-9.795959354,-9.871444866,-9.886705093,-9.892744651,-9.97084973,-10.04302902,-9.986745271,-9.928733705,-9.975354708,-10.04526259,-9.993496496,-9.915205851,-9.918910987,-9.972362783,-9.936591769,-9.87542456,-9.889714204,-9.951812125,-9.943067263,-9.912281355,-9.921040756,-9.948089317,-9.902337552,-9.828944186,-9.819601492,-9.859162236,-9.883761161,-9.858589401,-9.832853306,-9.836600471,-9.846791974,-9.834157062,-9.832238603,-9.838064369,-9.839921449,-9.827739052,-9.821931196,-9.820724386,-9.833153907,-9.850451206,-9.876409887,-9.854256876,-9.830688838,-9.810820141,-9.819901304,-9.7996181,-9.782982659,-9.787711281,-9.829464089,-9.832227602,-9.798824323,-9.771053784,-9.803230843,-9.824015083,-9.812521174,-9.787855162,-9.784787233,-9.77306522,-9.750413246,-9.740749356,-9.754884562,-9.786425164,-9.82112565,-9.847491358,-9.830039389,-9.788242958,-9.748108639,-9.760791123,-9.783620515,-9.799748391,-9.772152873,-9.765118292,-9.777055454,-9.799978537,-9.78180862,-9.776491406,-9.773957898,-9.782111328
37.817,-10.14880083,-10.1128232,-10.07093001,-10.08177073,-10.00780504,-9.843590867,-9.779072419,-9.895011936,-10.0055332,-9.902406741,-9.793425654,-9.853217613,-9.9697747,-9.914056746,-9.813389081,-9.850642235,-9.959611763,-9.899295645,-9.779220347,-9.783556858,-9.888366305,-9.871601297,-9.755425195,-9.743931648,-9.869378668,-9.887566836,-9.776839787,-9.781064958,-9.933401812,-9.946756154,-9.788721186,-9.764463914,-9.915667564,-9.953264349,-9.787662963,-9.7341395,-9.877588132,-9.961205864,-9.810874293,-9.745499528,-9.885639537,-10.00854129,-9.889095686,-9.81460063,-9.930412548,-10.02724674,-9.891819682,-9.793998873,-9.855505279,-9.961350166,-9.885201783,-9.79457646,-9.843510539,-9.939717398,-9.878149476,-9.787441477,-9.831816765,-9.939868265,-9.901949202,-9.819830192,-9.870937976,-10.0023827,-9.964209969,-9.829614427,-9.822355528,-9.932000457,-9.913703689,-9.804760762,-9.808799112,-9.933876955,-9.957929662,-9.848615573,-9.81827682,-9.914180137,-9.939034204,-9.830478117,-9.798364679,-9.877498094,-9.880109712,-9.750716975,-9.735851647,-9.855804291,-9.887242006,-9.777575595,-9.775809794,-9.891811485,-9.902101157,-9.75789694,-9.734900824,-9.838378671,-9.887901101,-9.772448722,-9.739159079,-9.828770014,-9.886351776,-9.783499919,-9.739927517,-9.810265749,-9.868071092,-9.764184004
37.842,-10.4556029,-10.44187491,-10.18666327,-10.16405582,-10.29181383,-10.17245566,-9.934102656,-9.942604237,-10.15779437,-10.14752875,-9.908153505,-9.900757294,-10.14642114,-10.19114041,-9.944753685,-9.892269279,-10.11711468,-10.19055563,-9.928392856,-9.845281199,-10.08343945,-10.21338013,-9.960007697,-9.842732497,-10.05139729,-10.22862786,-10.00313448,-9.86342099,-10.0518007,-10.27822025,-10.07346033,-9.886431221,-10.04418821,-10.28162612,-10.10163241,-9.894241146,-10.02832131,-10.28798854,-10.13953898,-9.890758519,-9.968980509,-10.24427095,-10.20428229,-9.959624174,-9.996963427,-10.23776136,-10.2817335,-10.04355392,-10.05146375,-10.26429975,-10.27916348,-10.05703561,-10.02277465,-10.22727347,-10.25418385,-10.03986563,-9.964793538,-10.15688395,-10.25250906,-10.07209922,-9.985478998,-10.16823223,-10.28452154,-10.08006796,-9.942904877,-10.08661358,-10.22402267,-10.07877006,-9.945986203,-10.08085471,-10.21631774,-10.11413939,-9.977257983,-10.08902191,-10.2154632,-10.12892377,-9.991996559,-10.10308197,-10.21495706,-10.10475298,-9.907379201,-9.981427564,-10.1657973,-10.13472327,-9.931626985,-9.964344584,-10.14929425,-10.12965884,-9.935048822,-9.959534002,-10.14531517,-10.1600924,-9.979967187,-9.992201864,-10.16085319,-10.17042688,-9.978280293,-9.96762354,-10.148225,-10.2188703
37.866,-10.04668733,-9.9932187,-9.979766134,-10.01784591,-10.0236987,-9.983532786,-9.915727078,-9.863936935,-9.908702619,-9.918457814,-9.89366363,-9.864627483,-9.95977661,-10.01620907,-9.940798327,-9.877128154,-9.952843061,-10.01365447,-9.954109712,-9.879220092,-9.938429178,-9.991690256,-9.944589465,-9.872400211,-9.922687974,-10.02688251,-9.995061183,-9.909532992,-9.975042917,-10.06211898,-10.0095672,-9.9112743,-9.965769426,-10.04538059,-9.990705432,-9.904482463,-9.940178176,-9.962334997,-9.89688749,-9.850570436,-9.883345505,-9.915527541,-9.858709625,-9.826242525,-9.876364583,-9.918053729,-9.877601222,-9.828249491,-9.866279455,-9.927580416,-9.869663038,-9.777587205,-9.820308329,-9.933433837,-9.899979855,-9.763498054,-9.756639903,-9.885530031,-9.89521896,-9.783054001,-9.768827993,-9.907179929,-9.914753147,-9.780727236,-9.751286861,-9.880913368,-9.900189947,-9.773969333,-9.751093614,-9.872203185,-9.903336763,-9.791030491,-9.775444586,-9.920275433,-9.983589533,-9.856923559,-9.835972405,-9.930985381,-9.994112045,-9.866452453,-9.815167892,-9.920510047,-10.03936967,-9.969358709,-10.00628645,-10.22440973,-10.16546702,-9.964316432,-9.948251015,-10.15454447,-10.15125836,-9.975561582,-9.940622368,-10.14900461,-10.16756857,-10.00702444,-9.94613917,-10.1587103,-10.22903146,-10.12447108
37.891,-9.956648105,-9.942459055,-9.891283417,-9.904449213,-9.970489192,-9.898308261,-9.787974118,-9.814185058,-9.907517151,-9.892956178,-9.798134773,-9.823417917,-9.968292114,-9.945116106,-9.817085925,-9.802004917,-9.914952036,-9.92824657,-9.834212623,-9.8146092,-9.902808039,-9.919790097,-9.830050028,-9.813995661,-9.899533759,-9.958606378,-9.85645071,-9.821483236,-9.901616405,-9.961850152,-9.868510711,-9.820078582,-9.886434935,-9.933016294,-9.80200007,-9.751620575,-9.827095803,-9.875372598,-9.769519482,-9.734134833,-9.817619,-9.87456443,-9.750397588,-9.691071702,-9.788508024,-9.87521154,-9.769391718,-9.699910931,-9.761947653,-9.814762384,-9.666118308,-9.541917777,-9.575441154,-9.668190049,-9.59386979,-9.483370475,-9.524053198,-9.638155134,-9.588767589,-9.472163915,-9.520353716,-9.667533653,-9.648046899,-9.524579872,-9.544563474,-9.684886866,-9.67736041,-9.537413568,-9.524382789,-9.651512164,-9.655919769,-9.519362745,-9.500056484,-9.628717133,-9.663332048,-9.542551332,-9.504753258,-9.614534109,-9.673216828,-9.547471429,-9.486735649,-9.59472672,-9.681318339,-9.595151164,-9.574282646,-9.690718809,-9.729661559,-9.589415092,-9.545412214,-9.666053149,-9.728446798,-9.595023628,-9.536075388,-9.651332275,-9.735495665,-9.629418567,-9.573504322,-9.668090955,-9.748075934,-9.670389599
37.915,-9.977744372,-9.998865721,-9.991599328,-9.988275407,-9.969228819,-9.935075726,-9.86451462,-9.937573431,-10.02668899,-10.01186189,-9.912683016,-9.941221827,-10.02645864,-10.01530839,-9.877754285,-9.87399379,-9.983522589,-9.992445802,-9.87416676,-9.87226618,-9.97788025,-10.00022045,-9.885165248,-9.85914733,-9.963049274,-10.0218511,-9.90185953,-9.857826152,-9.951365932,-10.02945039,-9.919112426,-9.858931009,-9.922212405,-9.948586806,-9.861315814,-9.818548244,-9.922164477,-9.95473808,-9.854748823,-9.796239902,-9.889526559,-9.953611221,-9.870725934,-9.81155978,-9.88488756,-9.864983593,-9.804584559,-9.799484431,-9.882151285,-9.849138646,-9.707514082,-9.647150845,-9.703531913,-9.715049857,-9.614485765,-9.606165286,-9.725065955,-9.763782764,-9.620890302,-9.589699579,-9.717349076,-9.815632544,-9.676615386,-9.665075288,-9.789558096,-9.853322829,-9.675644242,-9.619967771,-9.700807888,-9.756324597,-9.617803525,-9.577174146,-9.680717334,-9.762727078,-9.620106802,-9.55122171,-9.653629227,-9.738337826,-9.623743603,-9.530542247,-9.605930719,-9.714202312,-9.626808911,-9.536373098,-9.652280989,-9.798755979,-9.679082735,-9.540514233,-9.625513964,-9.78217637,-9.688426131,-9.527545421,-9.585298246,-9.753846509,-9.706411756,-9.544365041,-9.584599446,-9.762259945,-9.743855086,-9.590174855
37.939,-10.16803063,-10.05637531,-10.04122591,-10.12799494,-10.16348383,-9.991860199,-10.00570274,-10.15907545,-10.21054155,-10.050223,-10.07644379,-10.17767379,-10.1760098,-10.06593125,-10.08240042,-10.15785469,-10.20199362,-10.13307271,-10.08878814,-10.08920538,-10.14850612,-10.15069175,-10.10958598,-10.07780508,-10.13960571,-10.19650993,-10.15013242,-10.1053466,-10.13808187,-10.20392358,-10.15539016,-10.10031852,-10.11376664,-10.13908291,-10.03420015,-9.963632792,-9.982706491,-10.03822376,-10.01295529,-9.984960538,-10.0206402,-10.06603172,-10.00806404,-9.96275411,-9.967357829,-10.0042257,-9.978882658,-9.973803268,-10.01976082,-9.997628988,-9.914192908,-9.901648736,-9.973150719,-9.987078737,-9.856486194,-9.811784604,-9.869851587,-9.946601081,-9.867396647,-9.808391841,-9.872659983,-9.97299745,-9.908473723,-9.765304928,-9.741395139,-9.842860703,-9.834861589,-9.744567719,-9.732088366,-9.81481107,-9.802026708,-9.721094895,-9.716531657,-9.794914858,-9.802606516,-9.72288403,-9.719664281,-9.801032378,-9.794300171,-9.716039783,-9.729923562,-9.810955759,-9.819145977,-9.729229948,-9.697576688,-9.755948934,-9.807659886,-9.712564888,-9.658801263,-9.689189542,-9.753914816,-9.686887617,-9.652217349,-9.689410207,-9.749337175,-9.678728823,-9.638546747,-9.672805453,-9.764757817,-9.731221849
37.964,-10.24887639,-10.19008831,-9.98990964,-9.95005433,-10.08910009,-10.00053215,-9.897801838,-9.916385277,-10.0743032,-10.0236794,-9.941841567,-9.968816715,-10.13098898,-10.11829004,-10.01818623,-10.03148993,-10.15858546,-10.11315921,-9.994582215,-9.987049141,-10.10173389,-10.11597164,-10.00910259,-10.0260519,-10.15434941,-10.15314191,-9.989339837,-9.996230815,-10.12952953,-10.14688403,-9.984909051,-9.982921609,-10.10736751,-10.15545573,-9.982818807,-9.963098206,-10.07909568,-10.1607913,-10.00046655,-9.991306889,-10.11927192,-10.16308789,-9.997779361,-9.980149689,-10.12627974,-10.17384052,-9.986375322,-9.940927132,-10.10169215,-10.1901366,-10.00560935,-9.916388455,-9.987473047,-9.986778432,-9.829380336,-9.741524008,-9.830676949,-9.897595234,-9.794864189,-9.70437788,-9.781956102,-9.859164607,-9.790658775,-9.710666909,-9.772376879,-9.839762811,-9.778696937,-9.698458695,-9.752200769,-9.833060615,-9.779954275,-9.69711409,-9.748906187,-9.838734226,-9.800334555,-9.727525048,-9.777750037,-9.864812512,-9.817407535,-9.734927417,-9.766094401,-9.847325792,-9.791441625,-9.741582512,-9.806064145,-9.886864727,-9.781605845,-9.676468961,-9.72314804,-9.852675033,-9.81456608,-9.708738092,-9.723415456,-9.849426409,-9.8355539,-9.730808175,-9.731365565,-9.845615294,-9.845388063,-9.759152906
37.988,-10.16089699,-10.11409522,-10.04025569,-10.06933929,-10.06957507,-9.975083136,-9.89029754,-9.971870985,-10.10899702,-10.03170036,-9.900073152,-9.895005806,-10.0163624,-10.01599222,-9.922815998,-9.91550628,-10.01892141,-10.00543905,-9.895631135,-9.87909744,-9.995356946,-10.01348601,-9.906888054,-9.864524852,-9.945810764,-9.957074485,-9.885722589,-9.864779499,-9.948670101,-9.989019935,-9.903244657,-9.857967691,-9.926362721,-9.992379045,-9.937130245,-9.890247283,-9.938297162,-10.00589171,-9.978618929,-9.982513821,-10.07896472,-10.1133744,-10.02418982,-9.972211594,-10.01885103,-10.04996451,-10.00973973,-9.997976958,-10.05607646,-10.0874726,-10.04471634,-9.998951101,-10.01574167,-10.01509189,-9.977615643,-9.951071508,-9.99772347,-10.02093352,-9.971036043,-9.936459578,-9.987455127,-9.993545002,-9.955328518,-9.965741871,-10.02604552,-10.02250157,-9.973780692,-9.968077644,-9.999313607,-10.01666987,-9.990920175,-9.996850461,-10.01237851,-10.01520269,-9.986941888,-10.00838328,-10.02664821,-10.02954964,-9.98788705,-10.01725681,-10.05345779,-10.07010258,-10.04108882,-10.10971305,-10.18904536,-10.17756701,-10.06734768,-10.05573012,-10.10501493,-10.09422402,-10.04475666,-10.05283475,-10.10138148,-10.09513373,-10.0550335,-10.0801539,-10.13293345,-10.12852705,-10.09431486,-10.09970887
38.013,-10.1809322,-10.04530494,-10.04896289,-10.19809804,-10.20952632,-10.08738762,-10.06622403,-10.17402167,-10.17627249,-10.03271979,-10.00599258,-10.13402407,-10.18537179,-10.04958162,-10.00139091,-10.09920354,-10.17428368,-10.06735847,-10.01979898,-10.11667248,-10.18889229,-10.07466791,-9.976560019,-10.00653707,-10.07312411,-10.04188025,-9.987203552,-10.01083368,-10.07862858,-10.05531272,-10.01312987,-10.02899949,-10.10686951,-10.11114225,-10.04255635,-10.01554155,-10.07309332,-10.09443261,-10.06550531,-10.0857342,-10.1601189,-10.12769891,-10.03803525,-10.01678817,-10.0873582,-10.10547782,-10.04609405,-10.03910019,-10.13788597,-10.1958661,-10.13629993,-10.08658066,-10.15001107,-10.22830727,-10.19139301,-10.10476407,-10.10022472,-10.1587437,-10.1505182,-10.07689583,-10.0742341,-10.16165753,-10.18722586,-10.16029942,-10.17876106,-10.23469077,-10.1890472,-10.11295357,-10.12279726,-10.23522562,-10.23721263,-10.15299035,-10.13614984,-10.23471069,-10.23828777,-10.15589141,-10.12039754,-10.20990827,-10.25815321,-10.18817826,-10.12305941,-10.19906894,-10.28091005,-10.23621473,-10.19046155,-10.25531763,-10.30586017,-10.18172663,-10.06357409,-10.09358262,-10.20453501,-10.17720692,-10.07731934,-10.09104796,-10.20789602,-10.19741321,-10.09216249,-10.08077282,-10.18902978,-10.18432106
38.037,-10.29701405,-10.34301377,-10.30104169,-10.28535279,-10.34495201,-10.30815518,-10.30911767,-10.34757054,-10.36282888,-10.24247091,-10.2650999,-10.36643869,-10.40651126,-10.29368944,-10.32199802,-10.40643419,-10.41173258,-10.28775172,-10.3047311,-10.4098401,-10.40858761,-10.29026211,-10.26121708,-10.3022946,-10.34207524,-10.28394559,-10.28385144,-10.32382646,-10.35358735,-10.30538886,-10.29006867,-10.38385757,-10.48990612,-10.40913744,-10.31387283,-10.33524048,-10.35987664,-10.3475732,-10.27600828,-10.31820748,-10.31886059,-10.31642395,-10.22546531,-10.27558969,-10.36402801,-10.40532843,-10.24921683,-10.27892554,-10.36766235,-10.43436381,-10.30119785,-10.30106783,-10.39156942,-10.45397745,-10.29419729,-10.22508756,-10.23173153,-10.30278946,-10.24753389,-10.22082135,-10.27348567,-10.30901723,-10.20821311,-10.19307488,-10.32028258,-10.34196213,-10.18902593,-10.15168475,-10.28418068,-10.33950058,-10.1934984,-10.14639033,-10.27659412,-10.33829807,-10.21080007,-10.16333268,-10.31725182,-10.39621954,-10.26774686,-10.1733065,-10.30885355,-10.38922959,-10.2320289,-10.10562015,-10.20219235,-10.33337065,-10.21066137,-10.01196773,-10.02877954,-10.18035582,-10.11825734,-9.967106113,-9.996815121,-10.16018034,-10.13747395,-9.988468052,-10.00482516,-10.16015642,-10.15463723,-9.99487004
38.062,-10.26591364,-10.18978354,-10.27760656,-10.30680595,-10.21015197,-10.06757548,-10.13621691,-10.24156026,-10.16542954,-10.06429121,-10.15507822,-10.32770446,-10.28966218,-10.14280942,-10.16931746,-10.31994231,-10.30425721,-10.15094266,-10.14296141,-10.29477,-10.29972565,-10.16968642,-10.13150818,-10.27594969,-10.31667582,-10.23826423,-10.20960033,-10.32538475,-10.32791205,-10.25204642,-10.21740139,-10.34284591,-10.35895371,-10.30818562,-10.2316433,-10.32479161,-10.35506897,-10.31298372,-10.18185584,-10.257529,-10.3737311,-10.35668369,-10.17591224,-10.20103996,-10.3437101,-10.4100453,-10.2644788,-10.23157381,-10.35567579,-10.42858139,-10.2884338,-10.19233893,-10.30011365,-10.42253871,-10.33203887,-10.18505313,-10.24878198,-10.3820374,-10.43247719,-10.22249756,-10.2427559,-10.35477654,-10.26058707,-10.02010184,-10.02152832,-10.21787794,-10.24231153,-10.04699845,-10.01943943,-10.18947066,-10.23496929,-10.01067524,-9.968072313,-10.16557188,-10.27178069,-10.04535778,-9.96981486,-10.13952378,-10.26561496,-10.04329633,-9.904579998,-10.01681026,-10.18803798,-10.02948246,-9.877839152,-9.986124441,-10.16714453,-9.961017523,-9.771516846,-9.871490795,-10.114952,-9.988975589,-9.773653918,-9.841044222,-10.09888924,-10.02608474,-9.797027995,-9.826233486,-10.07227566,-10.03397679
