,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
45.117,-10.06152368,-10.06332058,-10.15377863,-10.14532993,-10.07119256,-10.04612525,-10.094903,-10.0785912,-10.00842829,-9.997633531,-10.05610512,-10.05595079,-9.994695282,-9.982420259,-10.03818032,-10.04776285,-9.990429192,-9.979151935,-10.02832748,-10.04611554,-10.00187005,-9.981491705,-10.01302041,-10.02461466,-9.972631467,-9.945581636,-9.98208241,-10.00966868,-9.973832621,-9.94642077,-9.961221202,-9.963753935,-9.924722227,-9.918092911,-9.969047917,-10.01924572,-10.01269524,-10.00804476,-10.0279727,-10.03498867,-10.00727286,-10.01553593,-10.05298639,-10.05985052,-10.01547497,-10.00436527,-10.04850923,-10.11844416,-10.14247699
45.142,-10.22882254,-10.39962421,-10.30688797,-10.14655376,-10.18624642,-10.3183796,-10.25113976,-10.08994104,-10.10086457,-10.21169055,-10.21423087,-10.10025341,-10.10405717,-10.20670746,-10.22640797,-10.11511775,-10.10738835,-10.21161212,-10.25462498,-10.141189,-10.11509311,-10.21703488,-10.27227376,-10.16307615,-10.11344107,-10.17680864,-10.21716204,-10.14864545,-10.11154542,-10.16946352,-10.18843611,-10.08256055,-10.00780329,-10.08287179,-10.16247239,-10.10932304,-10.0326624,-10.08577951,-10.16987388,-10.13484904,-10.03959244,-10.04193811,-10.09353776,-10.09226679,-10.03496633,-10.03928931,-10.08087701,-10.09736855,-10.08277707
45.166,-10.46536786,-10.50293726,-10.43237207,-10.36600524,-10.35230912,-10.45908839,-10.45812131,-10.43499288,-10.42773994,-10.47718634,-10.42255394,-10.49386735,-10.52114575,-10.53427346,-10.45979939,-10.47120226,-10.51808141,-10.5249162,-10.51269584,-10.48463636,-10.52773954,-10.5306562,-10.55104224,-10.49175661,-10.51078513,-10.47502135,-10.46987093,-10.42607846,-10.43748472,-10.4085524,-10.38009768,-10.3360769,-10.3829098,-10.38308135,-10.33468507,-10.29832555,-10.35536941,-10.36157114,-10.33983788,-10.29766334,-10.32995566,-10.29000136,-10.24933575,-10.22454215,-10.25595159,-10.19879372,-10.15545422,-10.16092955,-10.21654616
45.19,-10.43137488,-10.37326175,-10.49752918,-10.55007192,-10.39415691,-10.33428772,-10.4612532,-10.55875211,-10.41873835,-10.32851298,-10.42227376,-10.52255335,-10.41318074,-10.31494222,-10.37767066,-10.49413487,-10.4200832,-10.33279502,-10.40166968,-10.5271763,-10.45667008,-10.35994409,-10.40386828,-10.51473032,-10.45775835,-10.34780417,-10.38641102,-10.50791985,-10.45979237,-10.334805,-10.35558447,-10.48982861,-10.46869389,-10.33897701,-10.33679749,-10.47782775,-10.48450558,-10.36786591,-10.33357119,-10.46691733,-10.51351325,-10.41973962,-10.35395489,-10.47144483,-10.53650957,-10.43186827,-10.34419357,-10.46020196,-10.5645287
45.215,-10.30631114,-10.40588215,-10.43774231,-10.30179192,-10.24284735,-10.3586803,-10.41964412,-10.30563609,-10.25144122,-10.37325798,-10.41710931,-10.351921,-10.28397017,-10.34581248,-10.39658329,-10.31919993,-10.25651293,-10.33087751,-10.43985972,-10.40950439,-10.29926832,-10.31954043,-10.42270214,-10.41050783,-10.32391459,-10.32252479,-10.4409013,-10.4290483,-10.34509908,-10.32450516,-10.43497405,-10.41410611,-10.36579746,-10.32553082,-10.43169646,-10.44192396,-10.42486952,-10.35647879,-10.42085693,-10.45659103,-10.42671057,-10.35818925,-10.43866754,-10.52869842,-10.46911444,-10.3734536,-10.43753631,-10.5390121,-10.48367279
45.239,-10.29212032,-10.40931357,-10.30090179,-10.12151886,-10.1590669,-10.33503174,-10.27604497,-10.07268538,-10.08831202,-10.29006242,-10.28186929,-10.08337391,-10.08203818,-10.30320746,-10.33043939,-10.09988875,-10.05227042,-10.27217179,-10.36190437,-10.14120071,-10.06227869,-10.27490098,-10.39680974,-10.17725901,-10.07767468,-10.27379374,-10.40949871,-10.1977004,-10.08449262,-10.27002932,-10.42549339,-10.21379912,-10.07609573,-10.24743378,-10.450689,-10.30496757,-10.17123107,-10.30515813,-10.47269142,-10.3362881,-10.19245832,-10.29007781,-10.44661384,-10.33359229,-10.19395545,-10.27818901,-10.44214657,-10.3471541,-10.18911209
45.264,-10.26318731,-10.30875482,-10.32232453,-10.19143176,-10.1027914,-10.14010212,-10.18816714,-10.14367711,-10.09825379,-10.15242412,-10.20619891,-10.14899186,-10.07928951,-10.12674406,-10.18936478,-10.1289043,-10.03111205,-10.07068238,-10.16765629,-10.13143305,-10.02976406,-10.05709909,-10.16124342,-10.15404032,-10.05774721,-10.06057468,-10.16267319,-10.1772721,-10.08222033,-10.05973483,-10.15060854,-10.16305192,-10.06479192,-10.03286222,-10.14180881,-10.21366832,-10.17748654,-10.16208291,-10.25866994,-10.28191349,-10.2037376,-10.14111151,-10.20078013,-10.25012805,-10.20807976,-10.14851137,-10.20016234,-10.25123347,-10.20942645
45.288,-10.38859328,-10.46384222,-10.60020907,-10.55728314,-10.40922648,-10.40165667,-10.5336317,-10.5538019,-10.43693564,-10.4015209,-10.53978982,-10.54534109,-10.37009156,-10.27576106,-10.37082329,-10.40568906,-10.32473533,-10.26610638,-10.36228214,-10.41154194,-10.33931379,-10.27113039,-10.3636922,-10.43006878,-10.35272533,-10.26363346,-10.33747171,-10.42577676,-10.3707203,-10.29000306,-10.32116211,-10.38239624,-10.31945285,-10.23811764,-10.26773724,-10.38846017,-10.39293133,-10.31551661,-10.30248319,-10.43428417,-10.4716571,-10.381018,-10.33444207,-10.43087391,-10.45918341,-10.37334442,-10.31080688,-10.4013562,-10.45568025
45.312,-10.46895445,-10.36867695,-10.27929322,-10.23144999,-10.2639583,-10.29549572,-10.26652754,-10.23254016,-10.26198663,-10.29159585,-10.2500745,-10.2056215,-10.229551,-10.30377811,-10.27195139,-10.17466807,-10.14644469,-10.22400652,-10.24419076,-10.17518737,-10.14171344,-10.22399117,-10.26328884,-10.18507028,-10.12735641,-10.19852344,-10.25171385,-10.17652298,-10.11366406,-10.1974445,-10.29497795,-10.23188956,-10.13958318,-10.19936797,-10.31449363,-10.270061,-10.15962414,-10.18940879,-10.31107268,-10.28249114,-10.17605218,-10.22572057,-10.3761014,-10.33729896,-10.20552682,-10.20851688,-10.34718903,-10.32381985,-10.19687637
45.337,-10.31384101,-10.19897517,-10.08176495,-10.02297362,-10.03668367,-10.0843753,-10.0757443,-10.04052756,-10.04330859,-10.07789204,-10.05650309,-10.00752575,-10.01811655,-10.08394487,-10.0993595,-10.04334781,-10.03748538,-10.09154903,-10.09733646,-10.01722294,-9.991891938,-10.04160282,-10.06648547,-10.00149109,-9.983038766,-10.03984179,-10.07641798,-10.00529816,-9.987686617,-10.08061836,-10.14662655,-10.05490317,-10.00212463,-10.0819578,-10.15816258,-10.07776494,-10.02155425,-10.10005032,-10.17616456,-10.10212592,-10.05417222,-10.13171008,-10.21080934,-10.14040769,-10.06725799,-10.11064371,-10.1870669,-10.1394087,-10.06017816
45.361,-10.46317635,-10.29556942,-10.30292732,-10.33125688,-10.27112471,-10.20184625,-10.27069279,-10.33016462,-10.28499483,-10.19057253,-10.23229041,-10.3051667,-10.27507241,-10.2166829,-10.23991303,-10.2960387,-10.27318545,-10.21666353,-10.19971339,-10.27774697,-10.28568259,-10.21950348,-10.15894498,-10.22272276,-10.2624214,-10.25078076,-10.19563129,-10.24768153,-10.28991045,-10.30032482,-10.24210048,-10.25617599,-10.29021858,-10.30418689,-10.25264992,-10.26565287,-10.32525497,-10.37450835,-10.35655431,-10.34390434,-10.36066743,-10.38662361,-10.36091311,-10.34064158,-10.34949391,-10.37466675,-10.35496279,-10.36182329,-10.38675838
45.386,-10.47188201,-10.44313095,-10.48545403,-10.4827598,-10.34289984,-10.33276674,-10.45925546,-10.48797372,-10.36655721,-10.34567141,-10.49062507,-10.50758734,-10.38176815,-10.33691092,-10.48121178,-10.50479143,-10.38331809,-10.27215027,-10.42154361,-10.49424882,-10.35506911,-10.23075898,-10.36599677,-10.50792281,-10.38708913,-10.25127602,-10.35133562,-10.48449981,-10.39094595,-10.25301422,-10.31344163,-10.47174784,-10.40713844,-10.26733025,-10.30799137,-10.49563705,-10.45371673,-10.30311489,-10.31177327,-10.47729436,-10.45784596,-10.30668137,-10.29691278,-10.47050674,-10.48026753,-10.32854016,-10.30570696,-10.47954652,-10.51920712
45.41,-10.33764136,-10.33570224,-10.35136485,-10.32697996,-10.26752862,-10.2344791,-10.28428625,-10.28518692,-10.24875605,-10.21022217,-10.28643169,-10.28713342,-10.25713247,-10.21800895,-10.31546032,-10.32400383,-10.28004214,-10.19795736,-10.30579933,-10.35323603,-10.29302165,-10.17690388,-10.25043236,-10.34170391,-10.31534546,-10.21749558,-10.28479289,-10.36809005,-10.31404144,-10.186521,-10.21700886,-10.31797362,-10.29126822,-10.17952219,-10.21955952,-10.35126474,-10.35395802,-10.23534229,-10.22928167,-10.346822,-10.35615509,-10.24818203,-10.21278253,-10.32135612,-10.35400882,-10.25284589,-10.2110589,-10.32964006,-10.36759955
45.435,-10.0558193,-9.97140072,-9.97580062,-10.02752543,-9.997749746,-9.970066029,-10.02088351,-10.0774602,-9.993386434,-9.946616013,-10.01002292,-10.08962053,-10.02636775,-9.976725679,-10.02488884,-10.09089869,-10.02567387,-9.983457783,-10.03825626,-10.09025694,-10.02934193,-9.992741828,-10.04223491,-10.09719856,-10.05337912,-10.01320589,-10.05432537,-10.10087161,-10.06704078,-10.01580557,-10.03763496,-10.07063842,-10.04906847,-10.00481287,-10.02840645,-10.07860033,-10.08350527,-10.02253629,-10.01421035,-10.05456031,-10.0840401,-10.04486268,-10.0592442,-10.10548778,-10.1127857,-10.04440864,-10.05149827,-10.11530574,-10.15532887
45.459,-10.26842874,-10.23402011,-10.22255151,-10.26807438,-10.29504652,-10.25089042,-10.20835897,-10.22350196,-10.24016511,-10.21454788,-10.18818427,-10.20791102,-10.24793708,-10.24456528,-10.23036376,-10.242632,-10.27237674,-10.2503812,-10.223511,-10.25809218,-10.31285189,-10.28991162,-10.25673781,-10.28238141,-10.33006608,-10.300228,-10.25078203,-10.25890899,-10.31140034,-10.29832361,-10.24268879,-10.24269871,-10.30024256,-10.31309542,-10.27496334,-10.25796791,-10.27662675,-10.27366272,-10.24147408,-10.24370167,-10.28684205,-10.31451453,-10.27478234,-10.24858328,-10.27382992,-10.30959027,-10.27038354,-10.2550385,-10.2980434
45.483,-10.56791706,-10.60929124,-10.42079005,-10.33904021,-10.49461386,-10.54737287,-10.34358606,-10.25138798,-10.39343376,-10.51701341,-10.3784681,-10.25795932,-10.37125361,-10.54183171,-10.44541873,-10.27251337,-10.30592107,-10.42235616,-10.38075348,-10.26487098,-10.2989705,-10.41393258,-10.37922171,-10.25873517,-10.28591845,-10.40381501,-10.3733221,-10.24443133,-10.26345274,-10.39793741,-10.3839995,-10.25776219,-10.26212899,-10.40034405,-10.39477795,-10.26742021,-10.2501424,-10.37543467,-10.38365333,-10.27505138,-10.26036671,-10.40730772,-10.42180586,-10.29306001,-10.2585346,-10.41983777,-10.50426826,-10.35032058,-10.26836932
45.508,-10.62595907,-10.52183747,-10.44668044,-10.51864665,-10.59525759,-10.47608884,-10.40636827,-10.49970297,-10.5948627,-10.46117087,-10.37757748,-10.46848628,-10.55402573,-10.43866429,-10.35582412,-10.44483637,-10.54094576,-10.41041255,-10.29562828,-10.37922152,-10.49996453,-10.41014898,-10.28319847,-10.33673915,-10.46057238,-10.36358395,-10.21576745,-10.27881608,-10.4541051,-10.39981725,-10.22153562,-10.25679929,-10.44416809,-10.42403491,-10.23243852,-10.24654763,-10.44235263,-10.45057978,-10.25517109,-10.24777997,-10.44528374,-10.46062143,-10.24620874,-10.21109564,-10.41791386,-10.47083807,-10.27137224,-10.20649144,-10.38357986
45.532,-10.50795724,-10.52487663,-10.44346282,-10.42041285,-10.4728012,-10.47714644,-10.4420091,-10.40251897,-10.43249548,-10.43155316,-10.4375136,-10.35663533,-10.37303966,-10.41769207,-10.44128874,-10.37099079,-10.38078846,-10.40649511,-10.43937095,-10.37965398,-10.38071432,-10.41323661,-10.44629476,-10.38128261,-10.35878102,-10.34766208,-10.34917154,-10.30540384,-10.28777398,-10.30370579,-10.34371727,-10.31802793,-10.29162961,-10.31127577,-10.3473321,-10.32655342,-10.28090512,-10.2970741,-10.33801519,-10.33259378,-10.27365266,-10.29069643,-10.34341373,-10.34513037,-10.24421487,-10.24001174,-10.28850277,-10.29657965,-10.25404996
45.557,-10.18331538,-10.16861055,-10.22248996,-10.24538843,-10.17565358,-10.14842797,-10.20147477,-10.24240461,-10.1914782,-10.16190861,-10.18844359,-10.23254222,-10.18634972,-10.14679847,-10.18030778,-10.24889823,-10.21943507,-10.15851878,-10.17556437,-10.24427097,-10.22779753,-10.16086791,-10.17277603,-10.24140317,-10.2320091,-10.16837197,-10.17350481,-10.22553364,-10.20289893,-10.13841995,-10.14376605,-10.19094433,-10.18958013,-10.13105294,-10.12768354,-10.17199383,-10.17558655,-10.12031341,-10.12006829,-10.1607516,-10.16898262,-10.12058005,-10.11402151,-10.1545856,-10.17778663,-10.11661366,-10.07030221,-10.09227138,-10.16664192
45.581,-10.32848887,-10.33322107,-10.40120597,-10.35774454,-10.31056088,-10.3374483,-10.41961543,-10.35335484,-10.23899461,-10.23560088,-10.34018516,-10.32538628,-10.22801941,-10.21320164,-10.30738561,-10.30596511,-10.21985958,-10.21869377,-10.30655883,-10.31799511,-10.22452608,-10.19392331,-10.22282441,-10.21547704,-10.1624357,-10.15040243,-10.19243984,-10.2041575,-10.1665809,-10.14718663,-10.15130207,-10.1306855,-10.13337082,-10.15736955,-10.16801465,-10.1337857,-10.14160577,-10.20413033,-10.22987367,-10.17095811,-10.14786477,-10.17134022,-10.20164208,-10.16621849,-10.12865939,-10.14610659,-10.17637987,-10.16899564,-10.15059963
45.605,-10.30169941,-10.35297403,-10.26107996,-10.16577705,-10.22138388,-10.28164399,-10.21302296,-10.10954776,-10.09469732,-10.14873754,-10.1699057,-10.1072439,-10.07768219,-10.10768981,-10.11134693,-10.05767977,-10.04843355,-10.10864496,-10.13653541,-10.11414999,-10.05571308,-10.07124978,-10.10700459,-10.0909125,-10.0081562,-10.01498513,-10.07798186,-10.09554371,-10.01205446,-10.00329515,-10.04581962,-10.02401775,-9.928851139,-9.926559536,-10.00604702,-10.0371332,-9.980653431,-9.985992857,-10.0730386,-10.1053576,-10.04007502,-10.02622486,-10.08562686,-10.10737924,-10.03070125,-10.01395345,-10.08050512,-10.12030193,-10.04230571
45.63,-10.18695257,-10.12212068,-10.03829403,-10.03975299,-10.15419101,-10.14273161,-10.04108715,-10.05364123,-10.15022776,-10.12131924,-10.04412865,-10.04887422,-10.13039053,-10.098729,-10.01370877,-10.0265552,-10.16885481,-10.20916496,-10.13749922,-10.10979928,-10.16264776,-10.20620181,-10.15453924,-10.11002017,-10.11694884,-10.1629372,-10.13817781,-10.12325832,-10.11416169,-10.15568948,-10.14597705,-10.13143719,-10.10544143,-10.15987505,-10.17928831,-10.20958638,-10.17794821,-10.18612172,-10.18534686,-10.24883801,-10.27240833,-10.28303529,-10.22703039,-10.21331062,-10.20391232,-10.17250705,-10.15465841,-10.18938937,-10.21849237
45.654,-10.2450661,-10.15395907,-10.0674111,-10.06902598,-10.12421707,-10.11236656,-10.07856689,-10.08245871,-10.13610667,-10.1305728,-10.08758654,-10.07278827,-10.13483331,-10.14088343,-10.09772255,-10.09640884,-10.21590556,-10.26865284,-10.22245806,-10.1571152,-10.23750701,-10.28567613,-10.20946957,-10.10274829,-10.17534703,-10.23562455,-10.18291778,-10.09369873,-10.17833534,-10.25750501,-10.21292043,-10.11187242,-10.19303311,-10.2908408,-10.25119776,-10.12999134,-10.1946271,-10.31423451,-10.28936867,-10.16180614,-10.19088709,-10.32901757,-10.3385718,-10.21766394,-10.20108369,-10.30924154,-10.33153407,-10.24053622,-10.25242738
45.679,-10.52512904,-10.44248282,-10.26592036,-10.22492043,-10.27297802,-10.28100893,-10.20109115,-10.20224847,-10.27619534,-10.31155372,-10.24396213,-10.21407978,-10.26647623,-10.29636152,-10.23816917,-10.23359282,-10.31995406,-10.35263387,-10.2523527,-10.21932326,-10.32298478,-10.38862119,-10.29034031,-10.22749933,-10.30880815,-10.39616103,-10.31658978,-10.22426982,-10.27723806,-10.36739059,-10.30353995,-10.21353775,-10.2596558,-10.35998957,-10.31090926,-10.21268173,-10.25643697,-10.37692731,-10.33531033,-10.21746925,-10.24708769,-10.38100229,-10.37275254,-10.25790087,-10.26602146,-10.38444965,-10.40211326,-10.28821041,-10.26887638
45.703,-10.25794131,-10.25754767,-10.22996519,-10.21024819,-10.24846366,-10.19926452,-10.09727361,-10.10223258,-10.22715213,-10.29365536,-10.1922256,-10.13780486,-10.2141479,-10.26680242,-10.17733629,-10.13393183,-10.22571432,-10.28342613,-10.17457155,-10.10858706,-10.19884248,-10.27238726,-10.17634844,-10.10324413,-10.20140646,-10.27167482,-10.15082794,-10.06184976,-10.1578231,-10.25237199,-10.14613695,-10.04202501,-10.12846457,-10.2402713,-10.15676385,-10.04707201,-10.12625342,-10.24774122,-10.17025573,-10.04673578,-10.11415075,-10.26963106,-10.22129747,-10.07184216,-10.10447089,-10.25953337,-10.23677145,-10.08332299,-10.10236222
45.728,-10.20335592,-10.11877081,-10.16396513,-10.22232373,-10.19547354,-10.08586295,-10.08953199,-10.15393225,-10.19263385,-10.1476974,-10.15851429,-10.2452198,-10.27314737,-10.18176736,-10.15086768,-10.2232581,-10.24997976,-10.17463117,-10.13650409,-10.19417022,-10.22273328,-10.16184352,-10.11114478,-10.1696132,-10.18830917,-10.0936036,-10.00357442,-10.0721075,-10.1513869,-10.09502645,-9.985554463,-10.0456851,-10.15558488,-10.12595903,-10.00525015,-10.04909971,-10.15303683,-10.13134667,-9.997379951,-10.02005489,-10.14886182,-10.18882842,-10.08325344,-10.08463492,-10.18361019,-10.218687,-10.11097996,-10.09218335,-10.18254345
45.752,-10.20395918,-10.0526762,-9.994450514,-10.11419772,-10.18107967,-10.07642725,-9.972393306,-10.04543715,-10.13205933,-10.06333526,-9.963902195,-10.028963,-10.13234789,-10.07555459,-9.959753635,-10.01031507,-10.13053168,-10.0950767,-9.983988806,-10.03880017,-10.16625929,-10.12376194,-9.995921514,-10.02853968,-10.12754317,-10.02580977,-9.88353203,-9.923891331,-10.08344727,-10.03227201,-9.890422045,-9.910622664,-10.08544965,-10.05983347,-9.907098043,-9.902840103,-10.09596074,-10.10369471,-9.92669117,-9.879398062,-10.0704664,-10.165176,-10.03983419,-9.989947667,-10.15531869,-10.20392224,-10.04760199,-9.985142577,-10.14496611
45.776,-10.21862558,-10.16753713,-10.07036424,-10.00480427,-9.963227296,-9.931865339,-9.910185812,-9.924207052,-9.942865238,-9.93942509,-9.918956396,-9.909332791,-9.924386495,-9.933042072,-9.92640984,-9.906678863,-9.907037202,-9.932226645,-9.946758799,-9.935203704,-9.934283586,-9.942965481,-9.929953506,-9.896578387,-9.892821273,-9.896436199,-9.853152864,-9.801725217,-9.833993504,-9.888226101,-9.854922079,-9.792895469,-9.823549682,-9.893021082,-9.887660901,-9.838956733,-9.866429688,-9.928486276,-9.907714306,-9.833741626,-9.858601472,-9.96436191,-9.975638549,-9.878519595,-9.87865752,-9.977993666,-9.98510284,-9.887987943,-9.89170616
45.801,-10.23761133,-10.22712719,-10.19238352,-10.1357726,-10.08219384,-10.03050315,-10.0751872,-10.12181964,-10.11332001,-10.05792823,-10.0770079,-10.10628715,-10.09041806,-10.03815866,-10.06282961,-10.11355834,-10.10925375,-10.03429701,-10.02227582,-10.07052636,-10.07009176,-9.984803321,-9.94421432,-10.0027183,-10.0488928,-9.974391602,-9.865945247,-9.865873175,-9.936222271,-9.937436228,-9.862536156,-9.863730625,-9.924396559,-9.941694235,-9.892455398,-9.922216869,-9.990679175,-9.985252887,-9.894473523,-9.904496648,-9.977036164,-9.979581375,-9.888111179,-9.890153158,-9.964354841,-10.00553677,-9.957053289,-9.95220019,-9.986224631
45.825,-10.36891146,-10.26907657,-10.26386485,-10.33565464,-10.31446157,-10.24743351,-10.26186152,-10.34444,-10.32490423,-10.26268887,-10.26995826,-10.33063063,-10.3000898,-10.24486524,-10.269818,-10.36311834,-10.37414347,-10.32975296,-10.31943977,-10.35812595,-10.32696128,-10.27265362,-10.29042998,-10.35870104,-10.3148616,-10.19504969,-10.15164569,-10.22446847,-10.28164974,-10.22869012,-10.19092505,-10.25539082,-10.3220794,-10.27085893,-10.23621004,-10.30551871,-10.38454192,-10.3259625,-10.27054902,-10.31465352,-10.38766887,-10.33111498,-10.27111018,-10.31302646,-10.42589471,-10.41321111,-10.36406805,-10.41035301,-10.53954621
45.85,-10.03586246,-9.993828948,-10.11020418,-10.17094468,-10.04619494,-9.98465835,-10.09506866,-10.19021764,-10.07844651,-9.998352438,-10.09758285,-10.20070443,-10.09855157,-10.00027641,-10.08404332,-10.20781803,-10.14510943,-10.06712711,-10.15330693,-10.25082411,-10.16875214,-10.06270683,-10.13167574,-10.23879017,-10.17302781,-10.04662877,-10.0869407,-10.2016483,-10.1895412,-10.07978181,-10.10259145,-10.19770031,-10.19823361,-10.08761969,-10.09422596,-10.20142521,-10.25696478,-10.14373702,-10.09002503,-10.17959543,-10.26973626,-10.17957374,-10.11107722,-10.17987413,-10.25996263,-10.17172521,-10.09695926,-10.17882463,-10.29986027
45.874,-9.908558815,-9.843964585,-9.79024908,-9.851013495,-9.911033246,-9.830672087,-9.771971316,-9.834195092,-9.906264689,-9.834993695,-9.781455263,-9.845409101,-9.917566183,-9.847691798,-9.781161709,-9.839841667,-9.942312609,-9.898810537,-9.819422158,-9.85693445,-9.954710747,-9.925595039,-9.835152809,-9.849767286,-9.949415145,-9.937325641,-9.83786206,-9.834542369,-9.941364955,-9.961861312,-9.86348848,-9.843606893,-9.94202081,-9.980899779,-9.897510568,-9.876943023,-9.976134742,-10.02495294,-9.920692791,-9.868969974,-9.958634598,-10.05377501,-9.974978605,-9.892208649,-9.947069597,-10.0463594,-9.987265443,-9.909099459,-9.948455135
45.898,-10.25489043,-10.22081136,-10.28500753,-10.27772227,-10.19998159,-10.22722351,-10.3164594,-10.28791368,-10.18814652,-10.20732556,-10.32382418,-10.32865556,-10.21323572,-10.18627151,-10.27593539,-10.2969997,-10.19933931,-10.15900493,-10.23493224,-10.27807524,-10.20652029,-10.16102416,-10.22115989,-10.2609032,-10.18833135,-10.13080407,-10.17962685,-10.23446444,-10.19077469,-10.13447155,-10.16758899,-10.22304332,-10.19153257,-10.13536834,-10.14218659,-10.18808549,-10.19543708,-10.1697291,-10.15995204,-10.16920943,-10.17255245,-10.16161889,-10.18276562,-10.23236091,-10.23765352,-10.2089116,-10.22989897,-10.28455569,-10.2811834
45.923,-10.38117333,-10.40426709,-10.26637906,-10.12837165,-10.18413556,-10.32582039,-10.27422557,-10.13495771,-10.16633735,-10.31651554,-10.28416577,-10.13705857,-10.15820383,-10.31001336,-10.26767309,-10.09426395,-10.08668001,-10.21684051,-10.22773653,-10.0945667,-10.07600948,-10.19699004,-10.21404748,-10.07798528,-10.01833785,-10.09229942,-10.09931951,-9.984597501,-9.944156637,-10.03782217,-10.073547,-9.971404997,-9.919589113,-10.00863134,-10.06988181,-9.984210407,-9.935144782,-10.03524351,-10.11225207,-10.00839581,-9.929641634,-10.03356307,-10.14971783,-10.06898007,-9.96236469,-10.0149343,-10.12250673,-10.08825257,-9.988745469
45.947,-10.25416556,-10.15220187,-10.19352192,-10.238557,-10.19977857,-10.1859154,-10.25289997,-10.2915439,-10.22212647,-10.18000125,-10.24743801,-10.30828118,-10.27382576,-10.2404323,-10.30075657,-10.34637999,-10.31069916,-10.26854687,-10.28680238,-10.29805112,-10.26608281,-10.24736254,-10.28077919,-10.29969363,-10.26075504,-10.21059524,-10.19508111,-10.19849998,-10.2092797,-10.20687069,-10.19883765,-10.18517469,-10.19433128,-10.20393753,-10.21235111,-10.2143832,-10.23724257,-10.25512979,-10.25812031,-10.2489778,-10.26347235,-10.28215431,-10.28527894,-10.25911237,-10.26059449,-10.29225519,-10.32953293,-10.34356123,-10.39748926
45.972,-10.31732114,-10.1359782,-10.12561872,-10.27354687,-10.30395351,-10.20266523,-10.18301523,-10.30032892,-10.32086272,-10.2125356,-10.18380211,-10.32702898,-10.36766828,-10.24705213,-10.1643417,-10.27331592,-10.39174645,-10.31424474,-10.19257918,-10.2627444,-10.38241399,-10.31877772,-10.1911347,-10.24428568,-10.37487339,-10.3350519,-10.18600212,-10.19051657,-10.30090312,-10.3110859,-10.18859886,-10.18215437,-10.29315238,-10.31725819,-10.20092145,-10.18657814,-10.28428414,-10.32038091,-10.21768939,-10.19009983,-10.26184161,-10.31457122,-10.23665512,-10.22524562,-10.30753178,-10.39777264,-10.33330143,-10.33164494,-10.37923385
45.996,-10.35765541,-10.32879582,-10.23840488,-10.22203874,-10.31976364,-10.33614721,-10.24233168,-10.22443393,-10.32957341,-10.34276556,-10.24988066,-10.21992013,-10.29734889,-10.30412629,-10.21834803,-10.2046183,-10.3056754,-10.38325901,-10.3060804,-10.24342525,-10.30710116,-10.383685,-10.31296183,-10.24286098,-10.29001964,-10.36777196,-10.29081638,-10.18789394,-10.23883557,-10.36199407,-10.30597217,-10.19098708,-10.22463964,-10.34033379,-10.28813456,-10.17242324,-10.19063885,-10.29912591,-10.25277846,-10.14279518,-10.16658095,-10.29776619,-10.30241605,-10.23478057,-10.30160187,-10.4485419,-10.41524044,-10.26804796,-10.29184959
46.021,-10.35795415,-10.42288177,-10.45009692,-10.36376314,-10.35551987,-10.43150662,-10.47593513,-10.39212668,-10.38367135,-10.46820446,-10.48093104,-10.35659285,-10.31862431,-10.41300971,-10.47274573,-10.37660097,-10.37121586,-10.49937911,-10.56724248,-10.43016784,-10.37155923,-10.47350056,-10.56574076,-10.43952266,-10.33520692,-10.3648171,-10.39642804,-10.32424856,-10.25667061,-10.30310567,-10.37935101,-10.33045066,-10.25432156,-10.29822651,-10.38566656,-10.35264947,-10.2583377,-10.2691639,-10.33846754,-10.30135382,-10.22422855,-10.25013683,-10.33429366,-10.33867064,-10.30312961,-10.31196294,-10.32768534,-10.31100352,-10.28704744
46.045,-10.50208379,-10.45304818,-10.57718148,-10.64493797,-10.53279307,-10.48173289,-10.61489014,-10.64909732,-10.51388873,-10.489796,-10.68857516,-10.72807545,-10.53844971,-10.47317624,-10.66163957,-10.7277992,-10.55620568,-10.47724481,-10.60851727,-10.64973217,-10.48674554,-10.40869278,-10.52941247,-10.61022785,-10.46902522,-10.36750131,-10.43650883,-10.49923764,-10.41037447,-10.35241566,-10.44026225,-10.52682575,-10.44326782,-10.36500857,-10.43454594,-10.52238341,-10.45087124,-10.37557737,-10.43843708,-10.53831542,-10.46815374,-10.37037194,-10.42787987,-10.59042231,-10.57198408,-10.45372549,-10.45892438,-10.56695394,-10.55666241
46.069,-10.55068851,-10.39287687,-10.37224431,-10.50913813,-10.52491776,-10.37506744,-10.36192997,-10.53483431,-10.60140167,-10.47424058,-10.4656778,-10.61919209,-10.63928785,-10.4911283,-10.45901299,-10.63923838,-10.70930848,-10.54283415,-10.46956362,-10.59707905,-10.67428389,-10.55556054,-10.46105052,-10.53984575,-10.65085266,-10.53592445,-10.32327765,-10.32553946,-10.52128115,-10.53672282,-10.3660972,-10.33532438,-10.51123854,-10.53880097,-10.38763262,-10.34667567,-10.52423966,-10.5702479,-10.40417792,-10.3320679,-10.49175736,-10.55966646,-10.42483459,-10.36708062,-10.52072712,-10.60038143,-10.45097783,-10.3658555,-10.49749959
