,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
35.938,-10.5578603,-10.60812514,-10.57179489,-10.47401291,-10.39168123,-10.32576447,-10.3191237,-10.36518807,-10.36428458,-10.30674475,-10.29182169,-10.31768554,-10.30833655,-10.2802509,-10.28587683,-10.3166197
35.962,-10.71578551,-10.7740835,-10.76236713,-10.72098445,-10.67568268,-10.62356207,-10.6057462,-10.591437,-10.55867087,-10.5316177,-10.5310503,-10.52939605,-10.49939801,-10.47464362,-10.50397249,-10.53739557
35.986,-10.67999597,-10.63004154,-10.62736432,-10.60147622,-10.54407549,-10.54749168,-10.61709971,-10.62934733,-10.56266488,-10.56104639,-10.65796122,-10.65739653,-10.50913768,-10.46262224,-10.56546709,-10.60005159
36.011,-10.96016669,-10.96346322,-10.93185007,-10.84568313,-10.80496059,-10.82624772,-10.93123207,-10.90400122,-10.82137157,-10.8095918,-10.84651189,-10.7902145,-10.75309126,-10.75999275,-10.82553674,-10.79775474
36.035,-10.94123737,-10.83717981,-10.84017429,-10.86819467,-10.73723359,-10.68058089,-10.77359145,-10.81317743,-10.70892549,-10.6422165,-10.7454104,-10.82003776,-10.7306487,-10.62790862,-10.72133116,-10.80729345
36.06,-10.82155355,-10.71074578,-10.6240026,-10.57970919,-10.54099755,-10.53949529,-10.59747724,-10.68306537,-10.64287259,-10.56823368,-10.56245451,-10.63055923,-10.61898303,-10.55723537,-10.54562613,-10.61808984
36.084,-10.9442699,-10.88353322,-10.9703844,-10.95642502,-10.72942471,-10.67856506,-10.84950161,-10.94419436,-10.74781499,-10.65165875,-10.79508056,-10.92826672,-10.76672874,-10.65290611,-10.78114103,-10.94018431
36.108,-10.69901024,-10.81058108,-10.82188059,-10.71130634,-10.63055475,-10.65406939,-10.72803123,-10.71214082,-10.63868151,-10.64476757,-10.72160089,-10.72987215,-10.65378814,-10.63310583,-10.70118507,-10.7354997
36.133,-10.53637417,-10.47767739,-10.52896612,-10.5367494,-10.435915,-10.36962086,-10.4413163,-10.51799469,-10.45872755,-10.40152171,-10.47192869,-10.55244174,-10.47161595,-10.37880396,-10.42120319,-10.51530159
36.157,-10.6847816,-10.72033942,-10.6298515,-10.56506803,-10.60185643,-10.6708695,-10.61737289,-10.55242459,-10.60557279,-10.72354087,-10.70975984,-10.62125875,-10.62463616,-10.69704154,-10.68063103,-10.61230686
36.182,-11.01755135,-11.03440499,-10.90547165,-10.90967117,-11.05526107,-11.05129277,-10.91664448,-10.89655348,-11.03362213,-11.07580528,-10.97899878,-10.96045733,-11.08059246,-11.08405775,-10.93082738,-10.88314437
36.206,-11.15435954,-11.06839052,-11.1110141,-11.23025396,-11.19405949,-11.04604453,-11.04385697,-11.19158081,-11.20496028,-11.06396756,-11.04629024,-11.19331353,-11.18315134,-10.99216746,-10.91748664,-11.05259993
36.23,-11.06640801,-11.07863347,-11.06216399,-10.99970045,-10.90359432,-10.92898219,-10.98960696,-10.98449652,-10.91402844,-10.92112005,-10.98334237,-10.99504831,-10.92499203,-10.89432171,-10.93933295,-10.96251662
36.255,-11.15617148,-11.17613633,-10.95556076,-10.8145076,-10.82077066,-10.73215122,-10.65206342,-10.65956335,-10.7533878,-10.72180121,-10.66977447,-10.68207559,-10.78664607,-10.73684155,-10.64631764,-10.65230846
36.279,-10.8615504,-10.85103217,-10.86988833,-10.86628532,-10.72285862,-10.61112478,-10.67171698,-10.71398656,-10.63830828,-10.57170237,-10.65207863,-10.73554084,-10.67284927,-10.56486725,-10.58637828,-10.67040955
36.304,-10.90445086,-10.89527025,-10.94437059,-10.89652911,-10.80034591,-10.87389877,-10.97314125,-10.93418337,-10.77216349,-10.76949775,-10.88276177,-10.9291867,-10.8101444,-10.77862684,-10.84985039,-10.89592945
36.328,-10.84957767,-10.8861971,-10.81687941,-10.74816357,-10.77322564,-10.8242608,-10.81463684,-10.79742361,-10.83392358,-10.82174967,-10.7322831,-10.69764496,-10.77492492,-10.81230589,-10.73327932,-10.69236712
36.353,-10.78439854,-10.77579522,-10.74493562,-10.74371914,-10.78026931,-10.83346293,-10.81139484,-10.78564173,-10.75942701,-10.73269097,-10.65409873,-10.62290866,-10.65930933,-10.69031467,-10.630352,-10.59419316
36.377,-11.15435417,-11.18552021,-11.10095252,-11.06492307,-11.13626666,-11.16637653,-11.12538209,-11.08020651,-11.07804769,-11.01466395,-10.94837061,-10.99953929,-11.03728661,-10.97522353,-10.90749672,-10.97492861
36.401,-10.85928149,-10.92277478,-10.9640233,-10.90887107,-10.87796305,-10.92145034,-10.96489764,-10.92601261,-10.86098249,-10.85713063,-10.87929854,-10.86745337,-10.85806463,-10.87162894,-10.89780926,-10.88617433
36.426,-10.72305313,-10.75905615,-10.67512559,-10.62592051,-10.66964399,-10.71958019,-10.65984647,-10.61751546,-10.65683753,-10.68755223,-10.62058853,-10.5896719,-10.64430884,-10.68608455,-10.62949442,-10.6047178
36.45,-10.82088071,-10.76060887,-10.73419902,-10.79188926,-10.76674872,-10.61558669,-10.58040452,-10.68682747,-10.70776298,-10.5879311,-10.56543054,-10.6754367,-10.70118634,-10.5806263,-10.51949059,-10.60337716
36.475,-10.69496579,-10.6364366,-10.70991462,-10.71549884,-10.58992925,-10.48729125,-10.53053192,-10.61154849,-10.57564232,-10.51202999,-10.57461682,-10.6868355,-10.6461867,-10.52984913,-10.55207885,-10.64616745
36.499,-10.84164786,-10.81810972,-10.82617379,-10.85814756,-10.7917548,-10.70372584,-10.71564421,-10.81816151,-10.81955133,-10.75278222,-10.77091483,-10.8864567,-10.88363627,-10.77477337,-10.74717514,-10.87462954
36.523,-10.80628935,-10.88592385,-10.98702198,-10.91071796,-10.80948896,-10.84059554,-10.92023028,-10.89187157,-10.81571891,-10.83727665,-10.90962413,-10.91031767,-10.8340349,-10.82817917,-10.87035693,-10.87646498
36.548,-10.83041832,-10.83390263,-10.85667483,-10.85195462,-10.84681482,-10.8717921,-10.89489175,-10.88270283,-10.86253665,-10.87448003,-10.91979959,-10.94356657,-10.93299561,-10.90792664,-10.94039458,-10.99553851
36.572,-10.95678319,-10.84062186,-10.78991142,-10.91659184,-11.01106997,-10.92442175,-10.86328904,-10.95410427,-11.01963415,-10.92401727,-10.86396032,-11.00048726,-11.18340709,-11.14293522,-11.04485539,-11.06209556
36.597,-10.89904963,-10.99513304,-11.01178083,-10.90325191,-10.95618991,-11.09047267,-11.08523839,-10.91816583,-10.9158209,-11.01682129,-11.00709442,-10.88727604,-10.91828515,-11.07773219,-11.11436674,-10.9954052
36.621,-10.89783285,-11.10127427,-11.02566543,-10.88003883,-10.9803063,-11.17079652,-11.03925154,-10.81377267,-10.83162951,-10.98397376,-10.91897179,-10.76317769,-10.78556369,-10.93371326,-10.89400985,-10.73860487
36.646,-10.68878905,-10.80346243,-10.72145332,-10.61611755,-10.65546746,-10.72526319,-10.63153447,-10.54327094,-10.61105675,-10.71016148,-10.62605743,-10.51685056,-10.58642083,-10.71440182,-10.64858384,-10.51143814
36.67,-11.0096639,-10.88783999,-10.7951848,-10.87150339,-10.9467954,-10.81470681,-10.74241172,-10.83255398,-10.93072715,-10.82362861,-10.74034681,-10.81453348,-10.88989922,-10.7797187,-10.71014288,-10.81137356
36.694,-10.98095715,-11.06352985,-11.03545813,-10.92536684,-10.97871882,-11.10388231,-11.10363994,-10.96420488,-10.98748875,-11.10443402,-11.11814441,-10.97015349,-10.93568113,-11.0282558,-11.03036646,-10.89070686
36.719,-10.83122799,-10.79761741,-10.76262892,-10.7784166,-10.8314235,-10.83195655,-10.80020783,-10.80691584,-10.86768584,-10.8691158,-10.8239236,-10.80563301,-10.83564255,-10.80833918,-10.77529069,-10.80103989
36.743,-10.8227685,-10.76613728,-10.90849277,-10.95216654,-10.7575569,-10.67389353,-10.83081455,-10.94380592,-10.75972572,-10.65491254,-10.80610263,-10.94944378,-10.74731675,-10.59862568,-10.72274623,-10.90429776
36.768,-10.80033486,-10.91001024,-10.87060944,-10.75311136,-10.71845162,-10.74578568,-10.70091943,-10.64468626,-10.62884447,-10.65725654,-10.63243327,-10.54981533,-10.50555297,-10.54959438,-10.60030462,-10.5697655
36.792,-10.76076421,-10.71362178,-10.70710835,-10.74236157,-10.68095594,-10.5888605,-10.61878907,-10.78416161,-10.7682024,-10.58981022,-10.51924242,-10.66818575,-10.70646676,-10.55861841,-10.45646998,-10.59671524
36.816,-10.78996459,-10.68639803,-10.73908319,-10.75162659,-10.64043807,-10.58593153,-10.68879831,-10.74079123,-10.61528804,-10.50690504,-10.57564017,-10.69217276,-10.63447002,-10.51924343,-10.54955226,-10.62407125
36.841,-10.88214674,-10.85844646,-10.77929333,-10.75095664,-10.79310155,-10.82833682,-10.79527678,-10.7621986,-10.76165319,-10.71941319,-10.66624083,-10.66863255,-10.71703637,-10.72368335,-10.67555916,-10.63399592
36.865,-10.82167444,-10.79195383,-10.83156904,-10.83649356,-10.77694376,-10.78115641,-10.87794984,-10.85928086,-10.72571865,-10.70583141,-10.81572609,-10.84434776,-10.74362395,-10.72202611,-10.82504399,-10.83433014
36.89,-10.69029268,-10.8909754,-10.87393444,-10.65997949,-10.63168175,-10.79757512,-10.80823208,-10.63195653,-10.59950055,-10.76886027,-10.81929961,-10.6403018,-10.58868708,-10.78123578,-10.87388753,-10.68479171
36.914,-10.64897292,-10.67595684,-10.63228411,-10.58074981,-10.58399619,-10.62952107,-10.64189024,-10.57325606,-10.51950478,-10.5434036,-10.59382595,-10.56046962,-10.51701525,-10.53682176,-10.59000132,-10.56232701
36.938,-10.85403342,-10.77268377,-10.70392344,-10.7619194,-10.80748517,-10.70282222,-10.59759538,-10.63900411,-10.66971273,-10.59402444,-10.54625453,-10.62479244,-10.67974363,-10.60310066,-10.56394206,-10.63480867
36.963,-10.97786512,-11.00993912,-11.01526383,-10.99386057,-11.01231179,-10.9983994,-10.91070419,-10.8679541,-10.9429955,-10.98572911,-10.91021055,-10.88340293,-11.00316426,-11.05622518,-10.95305953,-10.93537501
36.987,-11.14694059,-11.13166305,-11.18893079,-11.22406163,-11.13865955,-11.08705595,-11.14428239,-11.21605079,-11.13463028,-11.07683713,-11.14057736,-11.24513043,-11.13969021,-11.01342877,-11.02554241,-11.1520103
37.012,-10.94228337,-10.80546672,-10.77186094,-10.8424704,-10.8449483,-10.76982376,-10.77307781,-10.84753847,-10.85548526,-10.77814642,-10.75822945,-10.79751842,-10.78577512,-10.71000748,-10.70173193,-10.76667759
37.036,-10.92388356,-10.85885095,-10.79304921,-10.76901436,-10.81219129,-10.83402628,-10.81649155,-10.79552347,-10.83352971,-10.83935868,-10.80670067,-10.78661597,-10.82522138,-10.83357876,-10.80810767,-10.8129624
37.061,-11.02014753,-11.04787725,-11.09500881,-11.08276157,-11.00359969,-10.99188416,-11.07302023,-11.10450002,-11.00783445,-10.94599814,-11.03109732,-11.0974549,-11.01369932,-10.93830223,-11.01464805,-11.08934741
37.085,-10.98003635,-10.90333063,-10.95073689,-11.03667542,-11.01672506,-10.91198839,-10.94350832,-11.03524417,-11.02330974,-10.90398402,-10.91143551,-11.00825447,-11.02282749,-10.90996587,-10.9005857,-10.97982759
37.109,-11.04803233,-10.91497514,-10.90915577,-11.01201512,-11.01815418,-10.92260515,-10.93710578,-11.03660355,-11.03360481,-10.95198406,-10.95485714,-11.04012795,-11.0300533,-10.93936252,-10.90946815,-10.9898561
37.134,-10.93793334,-11.02359968,-11.03095242,-10.89363467,-10.82038559,-10.87715603,-10.92680625,-10.855778,-10.81659714,-10.87015217,-10.92781168,-10.87000611,-10.81631036,-10.84087749,-10.89830589,-10.86720005
37.158,-10.85008344,-11.01586699,-11.06563061,-10.89981638,-10.79449192,-10.87140168,-10.9434821,-10.8668042,-10.79389859,-10.87802102,-10.96503415,-10.90331232,-10.82310284,-10.88236991,-10.96727808,-10.93193439
37.183,-10.73972924,-10.85350013,-10.91161066,-10.85567137,-10.83245955,-10.90136586,-10.92212013,-10.85045144,-10.81995584,-10.90451076,-10.92727182,-10.84301381,-10.7959544,-10.86302791,-10.87425646,-10.75041354
37.207,-10.78141649,-10.7831555,-10.76223816,-10.75709721,-10.75371644,-10.75900042,-10.79889797,-10.79461021,-10.74812683,-10.73330864,-10.76896205,-10.77443945,-10.73556423,-10.70837119,-10.7276317,-10.73327738
37.231,-10.72577759,-10.70284017,-10.72184426,-10.74462409,-10.71267183,-10.68999256,-10.69806741,-10.7379504,-10.73306826,-10.69660581,-10.6958818,-10.73435808,-10.75025996,-10.72086286,-10.71356357,-10.77215115
37.256,-10.83780745,-10.89522665,-10.85599476,-10.79724892,-10.80601721,-10.85114905,-10.85094317,-10.79303691,-10.76423245,-10.82265851,-10.85726947,-10.80784075,-10.76336254,-10.80951972,-10.84274531,-10.81023077
37.28,-10.88844662,-10.93788291,-10.9266963,-10.81542181,-10.78954704,-10.84998645,-10.8611639,-10.71901698,-10.62457563,-10.68039012,-10.75884058,-10.70067763,-10.62307816,-10.66574368,-10.74752002,-10.71651888
37.305,-11.09385294,-11.01291898,-10.6665977,-10.58115356,-10.7131496,-10.67297667,-10.5067743,-10.53396855,-10.70081076,-10.63866943,-10.44266561,-10.46952617,-10.65927219,-10.64452092,-10.44812445,-10.45412968
37.329,-10.42424512,-10.40584847,-10.29988929,-10.24708503,-10.27826097,-10.28212275,-10.24191989,-10.21350821,-10.23728057,-10.22661332,-10.17408544,-10.15311274,-10.19995036,-10.21669381,-10.17864837,-10.1584651
37.354,-10.28505465,-10.27133465,-10.20914899,-10.20277837,-10.24438454,-10.24896258,-10.22213294,-10.21378235,-10.21420503,-10.19762565,-10.18723396,-10.2120246,-10.24110057,-10.23172235,-10.20646374,-10.21220674
37.378,-10.74093613,-10.78112958,-10.76296021,-10.71856706,-10.70051621,-10.66840994,-10.64050971,-10.64622937,-10.67749182,-10.6666378,-10.64667669,-10.65604685,-10.68069176,-10.66649177,-10.65592163,-10.68124055
37.402,-11.29458927,-11.21641475,-11.11044161,-11.0982802,-11.04320449,-10.93776488,-10.95863559,-11.05283103,-11.05021284,-10.94541289,-10.94931353,-11.02600572,-11.03748304,-10.96684274,-10.96314144,-11.04074528
37.427,-11.09829273,-11.10735449,-11.14102599,-11.09458845,-10.98566761,-10.99583904,-11.08531503,-11.10607721,-10.99859137,-10.96129949,-11.01690191,-11.05478615,-10.9490481,-10.90067634,-10.97503395,-11.04910852
37.451,-11.1469355,-11.20563941,-11.17305723,-11.08800838,-11.13425122,-11.17439361,-11.1434476,-11.11003338,-11.2305571,-11.32486615,-11.2904279,-11.13556988,-11.07737706,-11.05856929,-11.0532932,-11.03391758
37.476,-10.94971562,-11.0274923,-11.08892602,-11.01131546,-10.95204408,-11.03469327,-11.13838583,-11.09589976,-11.05953653,-11.1280961,-11.25263939,-11.19186805,-11.06244085,-11.04337615,-11.15271336,-11.14540618
37.5,-10.76321784,-10.89621913,-10.84405879,-10.66363371,-10.64953855,-10.77965614,-10.77552916,-10.6596419,-10.66363056,-10.78114875,-10.79565777,-10.69018387,-10.67714855,-10.76488079,-10.78599729,-10.72183094
37.524,-10.76047726,-10.80927862,-10.89281339,-10.79799909,-10.59161712,-10.56797922,-10.72130165,-10.79798548,-10.65864322,-10.62466104,-10.75557787,-10.82475337,-10.66931859,-10.61675248,-10.75786126,-10.89061332
37.549,-11.01849379,-11.09217327,-11.01517006,-10.89784843,-10.84080432,-10.75993291,-10.71304084,-10.75712164,-10.81953114,-10.76952723,-10.71409077,-10.73204363,-10.79272957,-10.78182993,-10.74432468,-10.78528704
37.573,-10.85465879,-10.85834123,-10.86471163,-10.87345922,-10.78406521,-10.65695271,-10.61914387,-10.68182941,-10.71391534,-10.6657955,-10.62469611,-10.66715328,-10.7043288,-10.6646522,-10.62028128,-10.65680043
37.598,-10.59775014,-10.62992879,-10.65637774,-10.57677876,-10.5454048,-10.6448717,-10.6869008,-10.54199434,-10.46425375,-10.57878889,-10.67348566,-10.55639063,-10.46517078,-10.5536572,-10.64690487,-10.54369426
37.622,-10.81075642,-10.85533093,-10.76525918,-10.66250064,-10.68363335,-10.70141085,-10.65029357,-10.59724853,-10.63678899,-10.67878173,-10.65346096,-10.60198509,-10.62642932,-10.66431203,-10.64331207,-10.5922498
37.646,-10.85014944,-10.8063188,-10.81941457,-10.82402591,-10.73504631,-10.71101639,-10.79347909,-10.857978,-10.7735455,-10.72159768,-10.80375423,-10.89446475,-10.82120449,-10.74817977,-10.80860322,-10.8924622
37.671,-10.45742613,-10.51708826,-10.6467745,-10.55291135,-10.3717482,-10.40402943,-10.59394594,-10.56747581,-10.36978583,-10.38668641,-10.58432244,-10.60529213,-10.41595847,-10.40040266,-10.57431826,-10.59582586
37.695,-10.74780034,-10.72678561,-10.62192375,-10.60081153,-10.54921653,-10.43716245,-10.37325876,-10.44233569,-10.49884298,-10.44014866,-10.38572766,-10.44620951,-10.49931056,-10.43766174,-10.36102715,-10.41286205
37.72,-11.20046328,-11.24790935,-11.25997343,-11.0932993,-10.86725959,-10.7206593,-10.74107279,-10.85474055,-10.87219004,-10.74948212,-10.70647682,-10.77002261,-10.82303696,-10.73736394,-10.69452965,-10.75279485
37.744,-10.87473085,-10.83229152,-10.80634419,-10.7864069,-10.66958655,-10.60040536,-10.69173733,-10.75991314,-10.65620751,-10.55123274,-10.61772721,-10.7042049,-10.63603386,-10.5399566,-10.603422,-10.68928456
37.769,-10.71115493,-10.56540051,-10.47040717,-10.52367141,-10.58922681,-10.52143792,-10.46921379,-10.51908771,-10.58685067,-10.5309335,-10.46655183,-10.50681363,-10.58621935,-10.52542728,-10.42372607,-10.43126633
37.793,-10.53196078,-10.55607475,-10.36789618,-10.29360748,-10.42984403,-10.54157837,-10.39712761,-10.29816347,-10.42317731,-10.56208404,-10.42392285,-10.28005643,-10.35158965,-10.47370221,-10.36692146,-10.24368351
37.817,-10.68936821,-10.60446353,-10.49673017,-10.52661932,-10.58528721,-10.53829046,-10.47203374,-10.51210775,-10.57418239,-10.53401637,-10.47878919,-10.52772274,-10.57025881,-10.49405398,-10.4486749,-10.52308391
37.842,-10.64997624,-10.63830367,-10.67917858,-10.67837286,-10.60395272,-10.54324028,-10.61559389,-10.6757194,-10.62457231,-10.56081084,-10.66091234,-10.81470878,-10.82429453,-10.67925008,-10.64303343,-10.73956534
37.866,-10.9071629,-10.81902123,-10.75979751,-10.81852821,-10.78452593,-10.64894089,-10.60097593,-10.72600879,-10.7726331,-10.69964916,-10.66619963,-10.77207972,-10.8205657,-10.7901014,-10.73552263,-10.75344609
37.891,-10.68476164,-10.73520736,-10.78452955,-10.73284832,-10.65149205,-10.65986039,-10.63314723,-10.56877917,-10.54911422,-10.58352117,-10.56849741,-10.52275403,-10.53095286,-10.60985795,-10.6319196,-10.58797116
37.915,-10.60917757,-10.52997325,-10.3964268,-10.44752326,-10.59913361,-10.54176215,-10.42265531,-10.44902225,-10.5331322,-10.46854022,-10.39312438,-10.44951366,-10.53362695,-10.46424195,-10.37955827,-10.44613774
37.939,-10.68570767,-10.58689856,-10.57591644,-10.66224774,-10.65040978,-10.57901154,-10.57564992,-10.6606744,-10.66780493,-10.58223146,-10.55006222,-10.64115037,-10.65505419,-10.56200272,-10.52541739,-10.61735611
37.964,-10.95382655,-11.1512578,-11.11234268,-10.92323004,-10.90213842,-11.04583497,-11.08859626,-10.93744978,-10.90078123,-11.06795565,-11.09125489,-10.93679462,-10.84788168,-11.01693465,-11.09036944,-10.9454058
37.988,-10.638014,-10.71243356,-10.76807655,-10.64829817,-10.5667739,-10.61898538,-10.68494226,-10.60806863,-10.55314475,-10.61426188,-10.7025666,-10.62711171,-10.55687454,-10.60528448,-10.70106404,-10.62985104
38.013,-10.78352263,-10.79612692,-10.60095582,-10.58814873,-10.79148709,-10.8036303,-10.62503933,-10.57684535,-10.74724838,-10.83181946,-10.69837329,-10.64904525,-10.83182257,-10.94778254,-10.75750829,-10.63338451
38.037,-10.72604351,-10.69951758,-10.59645194,-10.60781084,-10.72154838,-10.73215445,-10.62919038,-10.61354046,-10.71842045,-10.72926853,-10.64818175,-10.67265929,-10.7969664,-10.77410906,-10.65986164,-10.66721607
38.062,-10.91136078,-10.87380292,-10.83443714,-10.81889564,-10.8227828,-10.81035278,-10.82977358,-10.83463452,-10.81904749,-10.8142837,-10.82821977,-10.84507326,-10.85424225,-10.8589291,-10.81781678,-10.81827351
38.086,-10.67028443,-10.74708286,-10.78674446,-10.75678869,-10.7315693,-10.75783619,-10.76475245,-10.74232236,-10.73540825,-10.77740031,-10.80612104,-10.75639483,-10.6745097,-10.67083722,-10.72611497,-10.71413948
38.11,-10.64059213,-10.69857076,-10.68939486,-10.64438225,-10.6517302,-10.6547999,-10.58775351,-10.5614775,-10.64202586,-10.71132926,-10.64285136,-10.55502961,-10.58526952,-10.65812422,-10.65105757,-10.6067993
38.135,-10.75380021,-10.78380823,-10.9099304,-10.88345074,-10.76622363,-10.81733842,-10.93203357,-10.88074581,-10.75243043,-10.77904698,-10.87758513,-10.85282655,-10.75344314,-10.78752588,-10.89440583,-10.87917287
38.159,-11.1231253,-11.04509498,-11.0131688,-11.09634527,-11.15253417,-11.03734908,-10.97131974,-11.04409638,-11.11136961,-11.05117168,-10.99450702,-11.03145841,-11.1028026,-11.07200167,-11.00339591,-11.03129796
38.184,-10.82634812,-10.85012733,-10.72051605,-10.71615736,-10.87686787,-10.88071104,-10.69468371,-10.61150789,-10.73861018,-10.80146634,-10.66460587,-10.5975987,-10.72878801,-10.83576504,-10.72018986,-10.62848556
38.208,-10.56669405,-10.62751582,-10.71411789,-10.67966909,-10.60720817,-10.64338362,-10.69312439,-10.61941011,-10.534689,-10.60213587,-10.6831653,-10.60443009,-10.51108737,-10.58080993,-10.68658348,-10.63133928
38.232,-10.78866426,-10.84416463,-10.90497637,-10.82889051,-10.74841764,-10.78007568,-10.84564196,-10.77583967,-10.69578333,-10.71840524,-10.79621831,-10.69558004,-10.60192562,-10.65252546,-10.7693693,-10.69756095
38.257,-11.07468797,-11.07164174,-10.90880827,-10.90298821,-10.99644409,-10.98540015,-10.89752921,-10.88258623,-10.9461119,-10.91572988,-10.81121155,-10.81658143,-10.8989388,-10.87600666,-10.78989587,-10.79437408
38.281,-10.58421199,-10.62352727,-10.65354624,-10.62738455,-10.60870011,-10.58538081,-10.57729908,-10.57909654,-10.5854267,-10.60798901,-10.63723686,-10.61910475,-10.59218177,-10.61082609,-10.63069111,-10.5863285
38.306,-10.62300011,-10.67312382,-10.50359442,-10.39806439,-10.49831881,-10.60793689,-10.51207883,-10.40405181,-10.47798188,-10.61301205,-10.55653919,-10.43631235,-10.47485918,-10.59493431,-10.55066816,-10.43756531
38.33,-10.6776568,-10.62631622,-10.53686359,-10.53741514,-10.57672746,-10.54614543,-10.48176307,-10.49081964,-10.54241283,-10.52816316,-10.47593334,-10.48674875,-10.55005657,-10.55240765,-10.49175225,-10.49091797
38.354,-10.86883755,-10.94336187,-10.99238272,-10.87434327,-10.85419193,-10.96767694,-11.07766504,-10.92594186,-10.8673555,-10.97189409,-11.08725862,-10.94403141,-10.87344356,-10.99863825,-11.12974785,-10.96058586
38.379,-10.77819452,-10.67781946,-10.75056722,-10.85935811,-10.81125959,-10.69680399,-10.73876534,-10.84244458,-10.82448207,-10.73231089,-10.74038572,-10.84104415,-10.86056887,-10.79856434,-10.79458419,-10.88399557
38.403,-10.52018679,-10.46171646,-10.4800642,-10.52762459,-10.50521258,-10.43216922,-10.4216882,-10.45437042,-10.47054393,-10.43362634,-10.42562912,-10.44639313,-10.46045731,-10.43572588,-10.42546379,-10.44646842
38.428,-10.69193964,-10.65145737,-10.62645755,-10.64571262,-10.65622166,-10.66309142,-10.63559904,-10.61390783,-10.60461387,-10.64350741,-10.64397919,-10.61166019,-10.57601767,-10.59873304,-10.61043807,-10.58247562
38.452,-10.78803838,-10.76956739,-10.82775306,-10.83473441,-10.78105982,-10.72631159,-10.78297871,-10.80197417,-10.75405362,-10.70344744,-10.74862846,-10.76656628,-10.72596085,-10.68504085,-10.76275247,-10.81244041
38.477,-10.92748585,-10.92912189,-10.91261025,-10.96235678,-11.00588241,-11.00375651,-10.98591328,-10.96248547,-11.00932665,-11.01152288,-10.97328008,-10.93275701,-11.00436735,-11.01617575,-11.00986251,-10.94105002
38.501,-10.49429169,-10.50066788,-10.52246085,-10.49659871,-10.46133968,-10.46933932,-10.48532285,-10.47419526,-10.45321143,-10.46535483,-10.4825599,-10.47239211,-10.44935721,-10.46474603,-10.48075718,-10.46665323
38.525,-10.54070853,-10.57765959,-10.64741147,-10.60786705,-10.52344062,-10.50211178,-10.55310543,-10.55385983,-10.52349205,-10.51475802,-10.55977542,-10.5541761,-10.51094545,-10.49195176,-10.55240202,-10.56184097
38.55,-10.81656183,-10.83824641,-10.78119455,-10.75989637,-10.75493668,-10.69579252,-10.63642801,-10.69843551,-10.77287725,-10.71338555,-10.62281571,-10.64777426,-10.71216666,-10.68226003,-10.61480041,-10.64199919
38.574,-11.08499761,-11.13531004,-11.0634201,-10.93751583,-10.85767185,-10.7883532,-10.76080623,-10.7530807,-10.76119036,-10.73256402,-10.70717914,-10.68919736,-10.6925768,-10.69395864,-10.68721398,-10.67241567
38.599,-10.91140251,-10.98577374,-11.06919585,-10.92846294,-10.79961034,-10.8654215,-10.95821562,-10.89774162,-10.82055212,-10.88388622,-10.9507901,-10.91025963,-10.82402186,-10.87051693,-10.95189087,-10.93505357
38.623,-10.7670384,-10.79870844,-10.70678614,-10.66666833,-10.73124263,-10.794796,-10.74125984,-10.67257209,-10.72729609,-10.79088708,-10.75357921,-10.66068129,-10.67891752,-10.73818954,-10.70255927,-10.58439468
38.647,-10.88971482,-10.85985011,-10.82210637,-10.82226179,-10.84028852,-10.84032797,-10.85719169,-10.86112338,-10.85739075,-10.84945226,-10.83433355,-10.79162636,-10.74231683,-10.74411965,-10.80040683,-10.78793218
38.672,-10.90294442,-10.79171421,-10.72222951,-10.78308697,-10.79644563,-10.72651094,-10.71868962,-10.84961478,-10.88930264,-10.76669436,-10.6895074,-10.77540237,-10.82897404,-10.74065652,-10.66725491,-10.7439572
38.696,-10.88140007,-10.7996388,-10.89882093,-10.9964229,-10.86472284,-10.68946506,-10.72649899,-10.91522998,-10.88267588,-10.71206825,-10.73284425,-10.90714204,-10.89079937,-10.71474242,-10.72346188,-10.86903977
38.721,-10.63310858,-10.57986419,-10.68413073,-10.70936583,-10.53158221,-10.41987648,-10.53526051,-10.65994189,-10.54744513,-10.4153262,-10.50491673,-10.64018651,-10.56011342,-10.41963267,-10.4842071,-10.60344246
38.745,-10.63777941,-10.61027723,-10.57238922,-10.55445041,-10.52839845,-10.52190452,-10.50437269,-10.5268682,-10.51740861,-10.4994752,-10.44770332,-10.49024413,-10.53583019,-10.54171041,-10.4637787,-10.44081828
38.77,-10.76418539,-10.670149,-10.5538144,-10.59408494,-10.61826011,-10.57522548,-10.5681236,-10.62825125,-10.60147844,-10.53101956,-10.5311052,-10.63210979,-10.63598579,-10.56110109,-10.53298278,-10.59896993
38.794,-10.75599947,-10.77599868,-10.75251112,-10.66671956,-10.61647839,-10.65755093,-10.6690483,-10.60278973,-10.56969281,-10.60840524,-10.63803702,-10.59203706,-10.558893,-10.59959756,-10.68136396,-10.68977098
38.818,-10.70456646,-10.64783902,-10.62795708,-10.67896485,-10.65182401,-10.5235207,-10.46093835,-10.52663017,-10.59674928,-10.54073222,-10.48054461,-10.51198394,-10.5839693,-10.568025,-10.53216218,-10.602806
38.843,-10.71299564,-10.84669945,-10.73314532,-10.57611323,-10.58097252,-10.7550192,-10.73842011,-10.55493933,-10.5360627,-10.74752237,-10.76932742,-10.54897042,-10.47946611,-10.62996907,-10.74357141,-10.57527299
