,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
37.72,-9.931784935,-9.989369386,-10.0945745,-10.01501465,-9.886130931,-9.96364236,-10.09853797,-10.02366651,-9.902154736,-9.985611685,-10.14673486,-10.09957827,-9.965924858,-10.00153921,-10.13795354,-10.15026198,-10.02306685,-10.02434133,-10.13994411,-10.16085203,-10.05154777,-10.0356158,-10.13427357,-10.16518883,-10.06091538,-10.02005484,-10.0662512,-10.07405633,-10.03172483,-10.02809289,-10.08645375,-10.09674865,-10.06706669,-10.04961152,-10.12523619,-10.13369153,-10.06941625,-10.01042411,-10.08577416,-10.12022543,-10.09266183,-10.04668448,-10.13954432,-10.1755921,-10.13048063,-10.05166464,-10.12468303,-10.12759536,-10.03307901,-9.948990421,-10.0339114,-10.10771494,-10.06321925,-9.98141506,-10.03627248,-10.11810383
37.744,-9.793485321,-9.725166208,-9.680661108,-9.685208794,-9.696860967,-9.704228756,-9.698708739,-9.712765002,-9.710539711,-9.698450591,-9.68949075,-9.715125352,-9.736360875,-9.738060558,-9.74242389,-9.777694505,-9.795569326,-9.773787203,-9.752018213,-9.773963887,-9.800156352,-9.784518456,-9.761587481,-9.777821748,-9.809335115,-9.772534268,-9.705912741,-9.69851048,-9.766194943,-9.79459641,-9.726635685,-9.673558761,-9.705892027,-9.73452108,-9.686226213,-9.637920492,-9.676156683,-9.721255885,-9.689788274,-9.632447548,-9.657793334,-9.717256475,-9.703949515,-9.636947555,-9.650656428,-9.709616708,-9.69110701,-9.614939554,-9.618940709,-9.685502025,-9.689624259,-9.618980993,-9.611355071,-9.658014353,-9.653835008,-9.589579513
37.769,-9.958674259,-9.915709945,-9.909499434,-9.88112207,-9.878085649,-9.908766969,-9.908702769,-9.879990985,-9.910126939,-9.959509277,-9.937514486,-9.869421056,-9.866893944,-9.937919337,-9.960178522,-9.905317957,-9.874975413,-9.929425542,-9.94322085,-9.879499379,-9.845698344,-9.901613413,-9.940636236,-9.904440249,-9.848267627,-9.854385383,-9.833599788,-9.791231853,-9.768829771,-9.797390014,-9.793599751,-9.762097301,-9.736000299,-9.763838985,-9.760088494,-9.735787283,-9.723912545,-9.761829923,-9.75235737,-9.721738585,-9.705008215,-9.737886049,-9.732768082,-9.721134502,-9.697463874,-9.717846532,-9.73103629,-9.734002897,-9.712725894,-9.726998638,-9.741082341,-9.746368161,-9.713458444,-9.687549197,-9.676827577,-9.68665983
37.793,-10.3222623,-10.30337206,-10.22705914,-10.22348266,-10.21027588,-10.1875531,-10.1678247,-10.23093538,-10.31919904,-10.33663897,-10.25357687,-10.24713998,-10.31002908,-10.31863267,-10.25883286,-10.24992921,-10.28289972,-10.2730113,-10.18977298,-10.15711886,-10.23738086,-10.27437213,-10.20374608,-10.17119258,-10.25717751,-10.25810588,-10.11927708,-10.04178757,-10.16986541,-10.29099332,-10.17759527,-10.04926318,-10.15434519,-10.29486656,-10.20203348,-10.05654735,-10.14453906,-10.30284587,-10.23446506,-10.07186662,-10.13200993,-10.28382934,-10.22878685,-10.03666681,-10.07456818,-10.23819511,-10.21380298,-10.02856869,-10.06048343,-10.22773046,-10.21367154,-10.00359858,-9.996723028,-10.18899616,-10.22834186,-10.00663235
37.817,-10.13408953,-10.21600926,-10.14055029,-10.08349642,-10.13147688,-10.2131391,-10.1445226,-10.10189175,-10.16806761,-10.25376246,-10.16339986,-10.11046504,-10.18183918,-10.30009546,-10.24288049,-10.20138499,-10.24516313,-10.30737629,-10.19632297,-10.12837737,-10.17411283,-10.27331448,-10.20857063,-10.13032327,-10.17782946,-10.21980789,-10.15772642,-10.05349156,-10.101218,-10.22699735,-10.18785408,-10.07271981,-10.11114239,-10.24149319,-10.2033821,-10.05689981,-10.07053819,-10.18672769,-10.21338075,-10.08421086,-10.0856085,-10.15388894,-10.16970072,-10.06477959,-10.0705189,-10.14490357,-10.1655138,-10.0510483,-10.01904395,-10.07834417,-10.10398825,-10.00824071,-9.990933513,-10.07241917,-10.09845917,-9.980085876
37.842,-10.24788181,-10.18183902,-10.19096516,-10.22109639,-10.22972691,-10.17195788,-10.15375155,-10.1688637,-10.18945076,-10.15834388,-10.13380118,-10.15026632,-10.18510576,-10.19463297,-10.2282998,-10.24103728,-10.23307721,-10.24052396,-10.21383048,-10.22978363,-10.20571126,-10.19850884,-10.19099441,-10.22263275,-10.1943496,-10.1835238,-10.13587736,-10.15705072,-10.16563101,-10.1874042,-10.12881507,-10.14755283,-10.13930342,-10.17517677,-10.16295177,-10.15000309,-10.06860956,-10.11530746,-10.15660705,-10.19940821,-10.10417686,-10.09228041,-10.13656591,-10.1461906,-10.04506337,-10.05173259,-10.11809047,-10.11540818,-9.983828563,-9.948262767,-10.03859034,-10.11176821,-10.01183546,-9.952236221,-10.00986991,-10.06887339
37.866,-10.03638192,-10.06619556,-10.05767776,-9.955736074,-9.877708504,-9.927235082,-10.00508528,-9.969475602,-9.884080077,-9.916782455,-10.00304605,-9.972846682,-9.871134314,-9.889685317,-10.00604573,-10.03061261,-9.928760836,-9.922536179,-10.01095956,-10.04159344,-9.937141116,-9.88708419,-9.950433386,-10.00151846,-9.910728069,-9.787715734,-9.769077625,-9.828864746,-9.829271395,-9.756102804,-9.733281046,-9.773295478,-9.762426655,-9.680311534,-9.646168886,-9.67388631,-9.665045848,-9.594224913,-9.585671587,-9.672467642,-9.726748933,-9.650503264,-9.623139338,-9.701867745,-9.741187417,-9.646410513,-9.604513366,-9.662865435,-9.697173133,-9.610738196,-9.551529983,-9.601954459,-9.664500555,-9.618576431,-9.574852767,-9.609854213
37.891,-9.939931222,-9.915215348,-9.82624956,-9.738861315,-9.738399716,-9.7730261,-9.752348601,-9.713798194,-9.726473713,-9.773577593,-9.75865267,-9.717001404,-9.708707404,-9.749427883,-9.748454591,-9.729849561,-9.725374093,-9.77557346,-9.762927296,-9.724424107,-9.70155615,-9.733946848,-9.719282278,-9.710988953,-9.678923526,-9.618401354,-9.518452815,-9.493793727,-9.557065473,-9.624007528,-9.533817417,-9.419379573,-9.428769114,-9.499570633,-9.494684035,-9.417121973,-9.412301827,-9.449581716,-9.448431443,-9.391936648,-9.403545075,-9.441592146,-9.452967969,-9.40640288,-9.41098573,-9.44220722,-9.504446096,-9.483170905,-9.451570621,-9.449354512,-9.509889574,-9.488509202,-9.437315826,-9.42847984,-9.505640694,-9.501294215
37.915,-10.0115509,-10.02491465,-9.963872392,-9.916924966,-9.956451706,-9.968534061,-9.88671336,-9.862993928,-9.942916217,-9.982952098,-9.912044216,-9.870844101,-9.912223437,-9.930162628,-9.873841917,-9.850853354,-9.92638381,-9.938237575,-9.824745033,-9.762726153,-9.850240066,-9.916297299,-9.839792543,-9.784284918,-9.858223555,-9.877638239,-9.72686995,-9.618800057,-9.700680077,-9.778403595,-9.645246768,-9.504819366,-9.580206053,-9.727404455,-9.658374159,-9.509213626,-9.550830565,-9.694337441,-9.635514318,-9.485539798,-9.523694693,-9.68684116,-9.655543622,-9.496840029,-9.499314241,-9.650778104,-9.66135183,-9.561241017,-9.592954146,-9.726526338,-9.689555197,-9.568200677,-9.571797018,-9.674844564,-9.659274864,-9.557947925
37.939,-10.02310288,-10.04019631,-10.0451052,-9.999402158,-9.989626879,-10.00583349,-9.984036283,-9.958674885,-9.982661572,-10.00828406,-9.996420691,-9.953904703,-9.932677521,-9.906400502,-9.896150353,-9.888094012,-9.886121899,-9.868938489,-9.864379106,-9.868546922,-9.877462107,-9.864784878,-9.868636071,-9.881698103,-9.888478004,-9.812707878,-9.768545958,-9.76237189,-9.810054118,-9.805465429,-9.747409953,-9.673862203,-9.678413232,-9.732991656,-9.759818356,-9.701973915,-9.696822149,-9.733005977,-9.746949543,-9.691703413,-9.69466645,-9.731904133,-9.750392554,-9.698300109,-9.685961721,-9.707100479,-9.74741395,-9.759955648,-9.834555594,-9.950831914,-10.04126006,-9.932076949,-9.881024073,-9.896594438,-9.963456151,-9.90792115
37.964,-10.00652104,-10.05697714,-10.09608007,-9.969462222,-9.898614688,-9.971784751,-10.02820232,-9.957393398,-9.898018778,-9.963177422,-10.02709397,-9.948460712,-9.844386513,-9.89407606,-9.995033128,-9.949095278,-9.827851317,-9.863006237,-9.9876259,-9.988312478,-9.883201874,-9.923826865,-10.04627524,-10.02952106,-9.89444051,-9.875187465,-9.941831883,-9.938343414,-9.88282787,-9.902689055,-9.947648185,-9.899499582,-9.793652671,-9.823008421,-9.90788144,-9.904887084,-9.798955999,-9.78981898,-9.861480288,-9.892360763,-9.815771539,-9.796093173,-9.860025049,-9.890014099,-9.8135597,-9.766748981,-9.823021677,-9.863684182,-9.833828116,-9.816058725,-9.88345718,-9.944848519,-9.884207199,-9.809201169,-9.865337246,-9.945231158
37.988,-9.736921269,-9.83712218,-9.867218118,-9.768331843,-9.749431951,-9.83948485,-9.868401018,-9.788626249,-9.771222621,-9.852557614,-9.868202459,-9.761812798,-9.723630397,-9.801755501,-9.842187876,-9.746530301,-9.701954949,-9.775989835,-9.835638037,-9.760254906,-9.74059785,-9.834765659,-9.865944595,-9.773166144,-9.722947854,-9.770333003,-9.799361452,-9.745242567,-9.725713697,-9.764112682,-9.782331288,-9.725633018,-9.68884144,-9.727515441,-9.781739837,-9.707787416,-9.64652891,-9.673405922,-9.745912533,-9.731024847,-9.680789284,-9.695795426,-9.750814229,-9.717165245,-9.651176848,-9.670328639,-9.742934866,-9.727078306,-9.636499802,-9.63335368,-9.712582017,-9.735514569,-9.672089405,-9.674108448,-9.72689645,-9.737314317
38.013,-9.803829331,-9.721895868,-9.820098791,-9.912023188,-9.81158935,-9.70990726,-9.82031095,-9.989766956,-9.915861747,-9.758619576,-9.828644653,-9.995042756,-9.937199989,-9.761645556,-9.805359606,-9.965926033,-9.934500009,-9.777119823,-9.804736466,-9.98267866,-9.974126445,-9.776050513,-9.739420661,-9.896993474,-9.936779118,-9.814102995,-9.797826681,-9.937865441,-9.948770994,-9.821092935,-9.790075289,-9.903874554,-9.919497318,-9.806091307,-9.765279528,-9.875874852,-9.881398841,-9.731881432,-9.682039534,-9.824894922,-9.870546484,-9.726430958,-9.651316322,-9.775684958,-9.825034486,-9.696206828,-9.630669667,-9.760786101,-9.83329375,-9.693298563,-9.588097816,-9.699577172,-9.818223273,-9.74986495,-9.660712158,-9.75984704
38.037,-9.936083282,-9.912993979,-9.8892827,-9.892085285,-9.879195478,-9.870017102,-9.875740267,-9.905238471,-9.891129616,-9.875137652,-9.89430562,-9.9362927,-9.921341615,-9.896791918,-9.90244843,-9.935017302,-9.930888088,-9.910114606,-9.900426479,-9.906415618,-9.884556021,-9.842603244,-9.858780211,-9.910115309,-9.913528896,-9.883686626,-9.918200502,-9.982664916,-9.982274211,-9.918498082,-9.90519449,-9.950174831,-9.941619073,-9.873774449,-9.877291532,-9.947880309,-9.936250453,-9.844851124,-9.847338053,-9.95009654,-9.965114791,-9.870688012,-9.854100311,-9.960189728,-9.960166803,-9.828128409,-9.799027501,-9.940762317,-9.974963036,-9.820939299,-9.75756567,-9.871012183,-9.951736908,-9.858077724,-9.783310008,-9.896219496
38.062,-9.960608883,-10.05748627,-10.21940634,-10.1454667,-9.870414346,-9.87479505,-10.09184072,-10.17911531,-9.910298805,-9.865569094,-10.04815537,-10.17831732,-9.92254686,-9.85393831,-10.01714361,-10.15586281,-9.93710178,-9.836596641,-9.96552721,-10.09286182,-9.923032846,-9.832165315,-9.938548481,-10.03623658,-9.922966278,-9.824806601,-9.909543492,-10.04501746,-9.985416298,-9.886064889,-9.955177351,-10.06381621,-10.00158682,-9.878060712,-9.933720435,-10.03025127,-10.01684703,-9.888079338,-9.957510258,-10.0524398,-10.07213171,-9.932337174,-9.96581059,-10.03639007,-10.0838669,-9.931871554,-9.904826786,-9.949584914,-10.09527699,-9.991268657,-9.942908364,-9.959865895,-10.11808184,-10.01929378,-9.939324027,-9.929322067
38.086,-9.776479664,-9.812791692,-9.851286479,-9.772696146,-9.701586069,-9.741734332,-9.801727752,-9.72654009,-9.689776546,-9.719362633,-9.784811813,-9.723839188,-9.699552678,-9.708471717,-9.738796931,-9.661157105,-9.654150479,-9.689936741,-9.704007871,-9.601989835,-9.604405277,-9.668639975,-9.695374607,-9.591591264,-9.573729818,-9.621873941,-9.660740908,-9.574880165,-9.558581189,-9.610814203,-9.647273052,-9.559192041,-9.551082014,-9.61147573,-9.653839892,-9.549680537,-9.521160718,-9.587545603,-9.651766452,-9.561233573,-9.519952695,-9.590451322,-9.667906295,-9.58880354,-9.533385262,-9.592992724,-9.639979474,-9.558495296,-9.511270501,-9.597183434,-9.668385825,-9.574552252,-9.50691824,-9.579126201,-9.65691169,-9.565601354
38.11,-9.577259807,-9.611290538,-9.674566652,-9.618005669,-9.545837489,-9.589135565,-9.656970398,-9.61262579,-9.539968554,-9.579247174,-9.652730809,-9.617884723,-9.53520277,-9.566944163,-9.645608016,-9.605885026,-9.497018091,-9.480463439,-9.531363173,-9.524184771,-9.454525455,-9.451415566,-9.50072478,-9.510163886,-9.458638655,-9.438308836,-9.461395136,-9.49093419,-9.475856243,-9.453972567,-9.437713719,-9.441850551,-9.435434155,-9.43456629,-9.442701436,-9.457778166,-9.44280924,-9.424895374,-9.428915563,-9.452205194,-9.442281587,-9.429032812,-9.431658043,-9.446910711,-9.431296209,-9.406262921,-9.388529823,-9.376790956,-9.350455666,-9.337653057,-9.363220472,-9.390664826,-9.379812662,-9.354699659,-9.362478428,-9.388748731
38.135,-9.815022695,-9.678597186,-9.75896909,-9.870357016,-9.793445155,-9.653780241,-9.736291734,-9.8840285,-9.835967304,-9.64335893,-9.690599487,-9.891877774,-9.851312047,-9.64752752,-9.651661345,-9.869512867,-9.880161792,-9.685416849,-9.641009362,-9.841330521,-9.89753559,-9.705301158,-9.625126873,-9.799527967,-9.871189689,-9.706204607,-9.600333153,-9.776351605,-9.917011184,-9.773045797,-9.625682371,-9.74904449,-9.90101397,-9.833224921,-9.692902037,-9.794371775,-9.922886858,-9.838497831,-9.679284221,-9.768984425,-9.935571008,-9.8761476,-9.694157086,-9.753628601,-9.943229269,-9.886532597,-9.697476017,-9.711603086,-9.862792542,-9.851036786,-9.686790249,-9.672968824,-9.838881059,-9.868219356,-9.733159133,-9.686066497
38.159,-9.515211089,-9.533193104,-9.602672807,-9.567610862,-9.497853079,-9.503255227,-9.580101785,-9.555961094,-9.479745435,-9.471124047,-9.578079959,-9.63530575,-9.572088948,-9.524195203,-9.614232077,-9.673022825,-9.601516824,-9.517561997,-9.596383914,-9.688538974,-9.629975989,-9.524974412,-9.591570148,-9.700220037,-9.650695331,-9.52590418,-9.568914309,-9.683115123,-9.655182767,-9.546743963,-9.554304613,-9.641361623,-9.632912202,-9.563973364,-9.594126385,-9.683776885,-9.655007136,-9.558090593,-9.575353047,-9.691780974,-9.692587947,-9.582943583,-9.563305467,-9.655386806,-9.661637782,-9.570917045,-9.54264391,-9.650908011,-9.690349026,-9.606262433,-9.571683155,-9.692774039,-9.733543854,-9.634637643,-9.572034224,-9.644758694
38.184,-9.606692769,-9.725749067,-9.752334861,-9.622763738,-9.585889804,-9.691250572,-9.751471767,-9.632794809,-9.574150473,-9.677438503,-9.772744229,-9.664442493,-9.59379973,-9.701081492,-9.8170889,-9.696001128,-9.588091608,-9.670360924,-9.806208809,-9.722108639,-9.603735229,-9.667527645,-9.817044498,-9.768753082,-9.636946695,-9.671869782,-9.803180856,-9.770349128,-9.653050352,-9.685730826,-9.815323819,-9.778576415,-9.640795603,-9.655156798,-9.785700381,-9.787416668,-9.655117318,-9.644140785,-9.761835036,-9.786954912,-9.67045604,-9.651737525,-9.757126059,-9.778711291,-9.625951203,-9.522038918,-9.581641425,-9.655528512,-9.573037519,-9.468217937,-9.511755517,-9.623599983,-9.597579565,-9.494751644,-9.523756849,-9.648652788
38.208,-9.589138179,-9.560384525,-9.561508587,-9.572974366,-9.576823523,-9.559984358,-9.563465062,-9.575362305,-9.579876879,-9.567681022,-9.562611523,-9.57965757,-9.581952457,-9.577717327,-9.566384912,-9.576564075,-9.575016717,-9.570158808,-9.54452487,-9.545797905,-9.544509765,-9.544922487,-9.518425836,-9.525633415,-9.527941298,-9.539474151,-9.521498457,-9.532772591,-9.539197771,-9.559390787,-9.564058608,-9.588055635,-9.578372432,-9.579207626,-9.579311559,-9.59488814,-9.583046473,-9.562156494,-9.547076794,-9.574252918,-9.583403768,-9.57934273,-9.583525408,-9.602135992,-9.555762049,-9.501159164,-9.497127198,-9.539998212,-9.522929987,-9.468441508,-9.480802957,-9.539845882,-9.510920037,-9.445130301,-9.474939771,-9.547191675
38.232,-9.705098825,-9.729660858,-9.736416239,-9.703445175,-9.698022213,-9.725556178,-9.738667411,-9.712180105,-9.700045111,-9.714549825,-9.734470693,-9.715235774,-9.703619894,-9.701900356,-9.715914299,-9.707803348,-9.712015496,-9.709762396,-9.721345819,-9.706511838,-9.715815834,-9.718573669,-9.710388373,-9.67966342,-9.695285214,-9.715559651,-9.701992589,-9.671548994,-9.698838948,-9.741697577,-9.751932893,-9.707068646,-9.704423003,-9.736464526,-9.766988222,-9.728298215,-9.702798614,-9.720031695,-9.737717229,-9.701853851,-9.704854353,-9.745727202,-9.748754321,-9.696465943,-9.682212922,-9.717224605,-9.742075585,-9.699506795,-9.685343804,-9.72087446,-9.719486299,-9.642696407,-9.577639201,-9.611809877,-9.695356538,-9.680220124
38.257,-9.829814984,-9.985263104,-9.828099077,-9.680003566,-9.74589074,-9.915789465,-9.831983395,-9.688364845,-9.744001194,-9.917014864,-9.862296857,-9.710952796,-9.763371387,-9.939909781,-9.896630638,-9.718364447,-9.759041684,-9.965660873,-9.946429101,-9.742823947,-9.739688994,-9.941480445,-10.00964813,-9.803021723,-9.763481932,-9.937715526,-9.989913828,-9.774292693,-9.753865959,-9.965613767,-10.04956946,-9.826400455,-9.762663201,-9.958555392,-10.07424179,-9.846201318,-9.758050379,-9.947766215,-10.06254996,-9.838638311,-9.739572362,-9.921277081,-10.07394886,-9.875464424,-9.748363707,-9.903991308,-10.09211657,-9.910210702,-9.739502714,-9.846949415,-10.01804256,-9.801915333,-9.628935257,-9.774952316,-9.993632451,-9.857540371
38.281,-9.972292653,-9.893218615,-9.807328458,-9.848536123,-9.94483752,-9.896962049,-9.817965551,-9.851292944,-9.957963143,-9.925272488,-9.817999366,-9.840738802,-9.962399321,-9.941101475,-9.812755909,-9.815726491,-9.945827058,-9.978958455,-9.850289394,-9.829997963,-9.943802992,-9.979318358,-9.82733871,-9.795376752,-9.893238058,-9.981938549,-9.855962299,-9.81440415,-9.907396683,-10.0254872,-9.895140222,-9.819512012,-9.894234558,-10.03653613,-9.950483928,-9.852760982,-9.879123028,-10.01790398,-9.955045285,-9.878185333,-9.881056362,-10.0033872,-9.960717791,-9.890798174,-9.898824243,-9.996475966,-9.928862369,-9.855525003,-9.876912972,-9.983191229,-9.956681664,-9.869335993,-9.910036279,-10.05638496,-10.04354441,-9.885558742
38.306,-9.652254289,-9.648602211,-9.623722877,-9.624138152,-9.637300536,-9.639405766,-9.632085437,-9.625893086,-9.641500422,-9.654073099,-9.672330786,-9.67711472,-9.692809512,-9.702443396,-9.718761906,-9.701230589,-9.692514294,-9.703290175,-9.729886169,-9.727754117,-9.729526699,-9.727633837,-9.721229771,-9.693621453,-9.71764376,-9.740951811,-9.731568349,-9.687434165,-9.706800174,-9.749685262,-9.759019422,-9.715542454,-9.725143902,-9.759306969,-9.777596289,-9.763256426,-9.784759211,-9.819113062,-9.832942142,-9.807214695,-9.811057504,-9.838811116,-9.847272475,-9.814995371,-9.808025815,-9.84240306,-9.864985222,-9.839059198,-9.805351728,-9.84825846,-9.87682806,-9.832433577,-9.7927945,-9.862397153,-9.913576403,-9.880189273
38.33,-9.880420498,-9.761083521,-9.907969758,-10.05799682,-9.855252937,-9.740854216,-9.880883794,-10.03329177,-9.847430637,-9.691492868,-9.811189481,-10.02488956,-9.976285079,-9.783530722,-9.834527666,-10.01694593,-9.987473841,-9.787595771,-9.799853586,-9.967826233,-9.987039036,-9.797356291,-9.768364414,-9.905886113,-9.968564833,-9.789505546,-9.74238942,-9.888559296,-9.989523872,-9.815544808,-9.720150258,-9.833725287,-9.943859176,-9.789763699,-9.69612418,-9.790055982,-9.967754932,-9.875429171,-9.76044602,-9.815616031,-9.979284117,-9.890219154,-9.765188016,-9.805090695,-9.970826683,-9.900147981,-9.778486133,-9.810189061,-9.940748886,-9.890553478,-9.778759926,-9.801382357,-9.937192478,-9.909748169,-9.806671728,-9.791593597
38.354,-9.929347856,-9.903120663,-9.93632071,-9.955930677,-9.927331061,-9.894693541,-9.925351822,-9.946609083,-9.891714287,-9.819072594,-9.874830975,-9.999394963,-9.989705532,-9.874582637,-9.898480181,-10.00636263,-9.984028772,-9.862415968,-9.857888758,-9.957360482,-9.968648342,-9.861234685,-9.844759241,-9.947641887,-9.975102215,-9.83079729,-9.77627558,-9.872647858,-9.942420938,-9.82818626,-9.762698045,-9.82445439,-9.877039852,-9.779310195,-9.725941963,-9.796860571,-9.864128968,-9.784310621,-9.735196186,-9.800051315,-9.864562912,-9.77952708,-9.723168359,-9.790935255,-9.860394573,-9.778069817,-9.7002355,-9.739666058,-9.821222863,-9.780331853,-9.700439666,-9.737430767,-9.835358405,-9.816192949,-9.722623232,-9.738153788
38.379,-10.06276449,-9.997521905,-10.07095471,-10.05939356,-10.05546643,-10.00618245,-10.07658575,-10.06906014,-10.06873441,-9.986098905,-10.0483373,-10.08832484,-10.08054098,-10.00455991,-10.02811837,-10.05659994,-10.06858611,-9.966898523,-9.916182085,-9.935515744,-9.971790981,-9.917171939,-9.898483116,-9.940221721,-9.958995386,-9.886649506,-9.864219922,-9.896246774,-9.922878988,-9.895933674,-9.859868237,-9.866059707,-9.871373007,-9.858454971,-9.877048693,-9.893199696,-9.842849757,-9.796994566,-9.805976702,-9.861265596,-9.875392856,-9.836761637,-9.820670754,-9.871724215,-9.88343107,-9.84533909,-9.832264764,-9.877254447,-9.859487012,-9.762737007,-9.777359591,-9.877580313,-9.884917359,-9.797396544,-9.813212506,-9.9132475
38.403,-9.850344214,-9.895798116,-9.937477289,-10.00462221,-9.908265699,-9.932576649,-9.944605615,-10.00721832,-9.920088654,-9.929857683,-9.964766086,-10.01158116,-9.951893397,-9.984692746,-9.964316086,-10.01215346,-9.970161172,-9.972747878,-9.920452266,-9.887171662,-9.819368479,-9.888616486,-9.909545258,-9.882431256,-9.815478793,-9.892122592,-9.952748852,-9.950570396,-9.887706464,-9.957810306,-9.96950499,-9.932669204,-9.863218964,-9.920259115,-9.940815988,-9.934370887,-9.859172918,-9.853917082,-9.89772755,-9.926479941,-9.888290101,-9.893076808,-9.956612201,-9.962366701,-9.880165885,-9.869407357,-9.959257302,-9.939738267,-9.84068005,-9.761443041,-9.831848436,-9.926934445,-9.852529354,-9.776332492,-9.856732833,-9.947924772
38.428,-9.768531271,-9.837861586,-9.759066641,-9.718606023,-9.810906144,-9.834016996,-9.761647134,-9.697425872,-9.799690638,-9.83831298,-9.773353045,-9.689331938,-9.807071263,-9.84411462,-9.805908529,-9.690590974,-9.767990651,-9.844479801,-9.71471117,-9.614345987,-9.739294153,-9.830958421,-9.719470996,-9.582284242,-9.697330671,-9.858108818,-9.743495503,-9.610813474,-9.726197172,-9.948720602,-9.840923872,-9.661249028,-9.728148302,-9.947105313,-9.878289526,-9.677317632,-9.727543326,-9.951107936,-9.872889928,-9.670148548,-9.695296462,-9.930278937,-9.932605001,-9.706621886,-9.688215894,-9.903847841,-9.941435781,-9.712261752,-9.64114279,-9.788875936,-9.810976464,-9.612218716,-9.559221866,-9.744908584,-9.811649693,-9.624832516
38.452,-9.702694409,-9.698051313,-9.663392865,-9.657325905,-9.63712437,-9.595939162,-9.579340762,-9.608181171,-9.61963988,-9.59436021,-9.58172572,-9.609959367,-9.619021926,-9.586824423,-9.577643073,-9.613098162,-9.603567303,-9.55169509,-9.520324036,-9.560890521,-9.586441863,-9.554220608,-9.532500153,-9.56538079,-9.591948928,-9.56635739,-9.540231152,-9.562889145,-9.586803721,-9.574410656,-9.580019857,-9.644198854,-9.693109186,-9.640898716,-9.592969336,-9.625528429,-9.665199431,-9.620199244,-9.574898899,-9.614330893,-9.691470792,-9.674764425,-9.616720178,-9.640005499,-9.710444521,-9.695858759,-9.628130544,-9.633065899,-9.704863758,-9.701964029,-9.638681011,-9.618401918,-9.656915987,-9.680158735,-9.650262355,-9.630413793
38.477,-10.21438247,-10.32920165,-10.3087659,-10.07399957,-10.01935524,-10.1270615,-10.18029528,-10.05392114,-10.0282157,-10.1208248,-10.16265535,-10.02958415,-9.981366529,-10.09027163,-10.17869761,-10.078789,-10.038653,-10.13603499,-10.16634356,-10.02015352,-9.982020753,-10.10823147,-10.15840623,-10.02541556,-9.977020666,-10.09076087,-10.14755819,-10.03262061,-9.976056463,-10.08055977,-10.15907493,-10.10225903,-10.07659927,-10.14654661,-10.17004844,-10.0925835,-10.05870457,-10.11859549,-10.11034542,-10.03068098,-10.00494766,-10.09102371,-10.11297323,-10.03589754,-10.00364898,-10.08903351,-10.12468216,-10.06529884,-10.01429479,-10.07435924,-10.13142438,-10.11138083,-10.06715148,-10.11878206,-10.1596356,-10.14762577
38.501,-10.09905721,-10.0819794,-10.00494619,-9.993715354,-9.998852195,-9.999329586,-9.939098825,-9.958326572,-9.987652417,-9.999783573,-9.940653699,-9.94499059,-9.969167851,-10.0088819,-10.02882512,-10.07130256,-10.10954883,-10.10113929,-10.04349225,-10.02802483,-10.06443191,-10.08663355,-10.0650731,-10.06921679,-10.12737508,-10.13545499,-10.09791736,-10.07998438,-10.13439418,-10.14398106,-10.10853712,-10.079849,-10.15402342,-10.17643256,-10.11676505,-10.07447625,-10.14545593,-10.1723703,-10.12518095,-10.05698092,-10.09898331,-10.11438451,-10.09023165,-10.04890969,-10.09234906,-10.09860957,-10.04591542,-9.970560193,-10.00139049,-10.02623867,-10.01387291,-9.973375516,-9.987155839,-10.01234635,-10.00973351,-9.972079944
38.525,-9.977511066,-10.04467992,-10.07270765,-9.991583772,-9.956172661,-10.02944421,-10.06132376,-10.00903981,-9.944566565,-10.01273739,-10.04527529,-10.00629181,-9.922262012,-10.0062031,-10.04283645,-10.0800375,-9.98722182,-10.02209838,-9.980336724,-10.01309933,-9.989183973,-10.01768574,-9.952233255,-9.976686318,-9.958618267,-9.966188543,-9.937709585,-9.955607057,-9.945009919,-9.973526435,-9.950115899,-9.96480147,-9.978244587,-10.01955866,-9.999112372,-9.990507378,-9.98106986,-9.999033629,-9.95664289,-9.944734006,-9.968666032,-9.980635719,-9.962110491,-9.938351706,-9.953329514,-9.980341893,-9.949124197,-9.910265682,-9.912685122,-9.907508207,-9.917937071,-9.875509174,-9.869589345,-9.862641303,-9.907310909,-9.856163051
38.55,-10.24951803,-10.24029688,-10.1707969,-10.11408708,-10.12177602,-10.08108917,-10.11803453,-10.10398606,-10.08273196,-10.02415508,-10.08333691,-10.11683157,-10.06209659,-9.99585507,-10.06159369,-10.04561911,-9.934120207,-9.837516156,-9.885312594,-9.961387712,-9.877204638,-9.78033126,-9.820547265,-9.925051309,-9.896565505,-9.792857667,-9.785961441,-9.853463518,-9.84082882,-9.763921884,-9.766660822,-9.829510549,-9.822987607,-9.757853891,-9.759353479,-9.815443225,-9.805476491,-9.755918168,-9.7523402,-9.823714395,-9.818379243,-9.755532902,-9.735150216,-9.803971039,-9.812501849,-9.743449433,-9.71862344,-9.79113991,-9.82078032,-9.74946838,-9.709639381,-9.768828504,-9.823787265,-9.77182165,-9.70401984,-9.745496987
