,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
39.99,-9.911657125,-9.951261164,-9.887114634,-9.851758223,-9.880443933,-9.861284501,-9.835736632,-9.828435049,-9.908017934,-9.909658295,-9.878170991,-9.872642515,-9.923151433,-9.895611902,-9.861541465,-9.856470567,-9.937955313,-9.917895068,-9.869134714,-9.853932537,-9.951141773,-9.949076979,-9.86490052,-9.812337165,-9.874058947,-9.882922864,-9.859841753,-9.804549738,-9.866814296,-9.898114731,-9.912689372,-9.85508883,-9.898820384,-9.968189429,-9.949224454,-9.818338116,-9.846532358,-9.945993572,-9.966991019,-9.852666461,-9.867215878,-9.972583683,-9.962035822,-9.816377205,-9.825254555,-9.958450167,-9.970788944
40.015,-9.633256323,-9.598893562,-9.634609383,-9.675243,-9.589641486,-9.518904528,-9.583253886,-9.69403938,-9.631285012,-9.579745264,-9.632042682,-9.716544835,-9.629979579,-9.556572577,-9.60803195,-9.716024916,-9.648477334,-9.565087071,-9.608124026,-9.724974629,-9.67360369,-9.576178336,-9.599768063,-9.699153583,-9.663767668,-9.603595717,-9.66701977,-9.752765212,-9.766166944,-9.701944114,-9.725998712,-9.778945487,-9.791697593,-9.72464915,-9.76509543,-9.783987824,-9.748423745,-9.683938504,-9.756497429,-9.830438717,-9.810034801,-9.712402522,-9.750263874,-9.811194416,-9.808838993,-9.716273589,-9.736986917
40.039,-9.790286112,-9.921023928,-9.895979251,-9.748209331,-9.718490411,-9.727450342,-9.74884294,-9.702203533,-9.715232841,-9.721113754,-9.758484351,-9.723596571,-9.688954597,-9.670165105,-9.721495355,-9.719005215,-9.683952166,-9.662770624,-9.716119272,-9.719167363,-9.682619429,-9.655991494,-9.694304033,-9.698410414,-9.667676281,-9.643835279,-9.670257667,-9.692504514,-9.68103068,-9.688475445,-9.707704271,-9.713495185,-9.733746179,-9.770857543,-9.736147317,-9.675033921,-9.658872144,-9.700334962,-9.701325918,-9.660549993,-9.658555192,-9.712416908,-9.726762834,-9.673722213,-9.653365867,-9.707455596,-9.739032329
40.063,-9.818399836,-9.932418295,-9.945930586,-9.863121962,-9.777829933,-9.738440994,-9.702651157,-9.76308269,-9.772931018,-9.760323769,-9.716935303,-9.746319407,-9.750769087,-9.764338564,-9.7308491,-9.742237073,-9.732982777,-9.776567265,-9.756820065,-9.763533644,-9.741018696,-9.786952092,-9.783507919,-9.760534917,-9.728990003,-9.762228797,-9.785234131,-9.782013161,-9.816590875,-9.829602591,-9.78544061,-9.757669157,-9.808655798,-9.847132004,-9.80424248,-9.760201521,-9.785411445,-9.819453581,-9.803382592,-9.758025344,-9.771793889,-9.801488788,-9.795118259,-9.754395502,-9.778080539,-9.830215841,-9.879623741
40.088,-9.837776133,-9.926067989,-9.916635046,-9.800965985,-9.731317719,-9.76502464,-9.829475701,-9.833008614,-9.778261987,-9.774409157,-9.819900854,-9.826452075,-9.749997055,-9.746096406,-9.784231953,-9.765960351,-9.719736313,-9.756238931,-9.821151151,-9.793569991,-9.722502553,-9.728847163,-9.78044808,-9.786022722,-9.735798852,-9.738191941,-9.768722806,-9.798562331,-9.772930353,-9.755743788,-9.798757982,-9.837335924,-9.771287912,-9.735271323,-9.795024649,-9.82179294,-9.758617037,-9.693430342,-9.75900324,-9.811787864,-9.775268143,-9.708269175,-9.772922022,-9.826490203,-9.824780182,-9.796728993,-9.90490339
40.112,-9.830072915,-9.855681106,-9.92441021,-9.865912266,-9.720272586,-9.708117958,-9.903694046,-9.95923787,-9.741139501,-9.727026656,-9.893808309,-9.954546798,-9.723818713,-9.664751103,-9.77942321,-9.91357645,-9.744341951,-9.698319748,-9.797820155,-9.917599808,-9.746733438,-9.685380671,-9.768426237,-9.878139701,-9.725144868,-9.664096487,-9.757731253,-9.863691011,-9.735624209,-9.658720037,-9.744437384,-9.887291039,-9.845682864,-9.77125942,-9.800872745,-9.861825158,-9.807708565,-9.726828449,-9.736695228,-9.797272992,-9.798785134,-9.743565057,-9.755476091,-9.808751788,-9.806738235,-9.764273475,-9.797078841
40.137,-10.10097683,-10.18479611,-10.21752996,-10.01478099,-9.836306291,-9.854424454,-9.975586516,-9.954261422,-9.893527589,-9.906967563,-9.965357526,-9.94065332,-9.901081788,-9.882365841,-9.917175747,-9.921491796,-9.926921332,-9.908460469,-9.89905529,-9.894674914,-9.909386034,-9.901733054,-9.892976331,-9.894246935,-9.902995173,-9.868427922,-9.825100717,-9.806316324,-9.831737717,-9.844038777,-9.825912511,-9.84942214,-9.932646741,-10.01111631,-9.915303594,-9.848800459,-9.887683672,-10.01501741,-9.925504365,-9.775746516,-9.756011805,-9.88967309,-9.871860994,-9.762836093,-9.746115931,-9.891034916,-9.910176498
40.161,-10.02579171,-10.04348747,-9.999071918,-9.925372533,-9.817552894,-9.714410332,-9.792936096,-9.884059034,-9.857192613,-9.77444078,-9.853016986,-9.937697996,-9.870209797,-9.735521857,-9.762453652,-9.862800383,-9.836899667,-9.712665396,-9.721821921,-9.829717511,-9.817280171,-9.698533122,-9.694954264,-9.824983181,-9.826932288,-9.703987711,-9.669803007,-9.791765876,-9.826067014,-9.705587116,-9.664863159,-9.779114486,-9.870418406,-9.808305523,-9.786962861,-9.883516102,-9.920191252,-9.790169247,-9.733167623,-9.82348048,-9.8702508,-9.759115842,-9.693518584,-9.783320939,-9.864453082,-9.780326875,-9.713747576
40.186,-10.11995492,-9.999052434,-9.864484512,-9.919580943,-9.995812101,-9.905010347,-9.808870283,-9.850496326,-9.949723622,-9.923642072,-9.875051416,-9.93224483,-10.00784937,-9.953221164,-9.882300878,-9.905863924,-9.967424212,-9.942188655,-9.896844528,-9.912711932,-9.963932087,-9.940985075,-9.899697181,-9.912816629,-9.966419669,-9.973618374,-9.95953724,-9.959439545,-9.985207048,-9.972008139,-9.940164874,-9.956042955,-9.983597247,-9.977818933,-9.980529107,-10.00472958,-9.995009904,-9.957482781,-9.953114585,-10.00894457,-10.03455865,-10.00270003,-9.976940511,-10.02091223,-10.05521931,-10.03457532,-10.01339322
40.21,-10.20364034,-10.05959417,-10.07425974,-10.23911282,-10.20609836,-10.07870056,-10.03824445,-10.10329843,-10.15248875,-10.06023093,-10.01875329,-10.06242637,-10.12300791,-10.06540263,-10.04253587,-10.05882688,-10.1047462,-10.062056,-10.05354359,-10.05811426,-10.09916393,-10.04963344,-10.02830063,-10.01592934,-10.05630432,-10.03062002,-9.99270467,-9.952400958,-10.03058289,-10.03880026,-10.00890786,-9.986377112,-10.0973719,-10.12840276,-10.05106304,-9.9926301,-10.09259895,-10.15674545,-10.08538166,-9.986332588,-10.04541196,-10.16998534,-10.1146888,-9.992469931,-10.03368838,-10.19747223,-10.18670784
40.234,-10.02744779,-10.02016266,-9.978929584,-9.975502453,-10.01303821,-10.05184491,-9.984931798,-9.974201316,-10.02405613,-10.08452175,-10.03219564,-9.994602112,-10.01204027,-10.06888246,-10.03022781,-10.00218405,-10.00947263,-10.06089491,-10.02773948,-9.98867622,-9.961021626,-9.995437645,-9.997366043,-9.997905005,-9.997492096,-9.984133215,-9.954507634,-9.960909352,-9.9775385,-9.979143971,-9.973269451,-9.987496055,-9.999275723,-9.987576026,-9.982233265,-10.00266979,-10.02219116,-10.01354558,-10.00256931,-10.01326475,-10.01685067,-9.99429904,-9.983516917,-10.00834649,-10.04489691,-10.04231176,-10.02455834
40.259,-10.18962879,-10.15480346,-9.9366422,-10.02625512,-10.24671472,-10.27987985,-10.03927335,-10.03352774,-10.20685017,-10.277325,-10.07297984,-10.02247182,-10.21394873,-10.29191788,-10.0918227,-10.0088686,-10.21293001,-10.29796546,-10.09659041,-9.957132403,-10.14896884,-10.24895371,-10.14048003,-9.981894935,-10.12730513,-10.18752929,-10.02949018,-9.884022735,-10.08023156,-10.25641795,-10.05092451,-9.855603896,-10.00346161,-10.17949026,-10.02640068,-9.835456431,-9.945556324,-10.13983421,-10.05240863,-9.848170913,-9.909101583,-10.15463765,-10.13392004,-9.921279529,-9.925934893,-10.14034915,-10.14358178
40.283,-9.938365589,-9.852940615,-9.800218435,-9.853569829,-9.941100073,-9.939143873,-9.914635099,-9.933082978,-9.969428064,-9.948079849,-9.912973792,-9.924050128,-9.955675496,-9.947604868,-9.926970325,-9.948136648,-9.975751101,-9.965458689,-9.945478376,-9.971528226,-10.00180313,-10.00950063,-9.986234426,-9.990182358,-10.0103036,-9.998797155,-9.925922003,-9.861374933,-9.867381961,-9.87821144,-9.812798643,-9.78584856,-9.856217574,-9.910390046,-9.837119242,-9.782428748,-9.845298005,-9.917525488,-9.844027564,-9.776418019,-9.834289203,-9.917633042,-9.863471409,-9.810726114,-9.883671417,-9.960116952,-9.880989599
40.308,-9.624376039,-9.781064803,-9.952764192,-9.822084093,-9.703091346,-9.857233143,-10.03330662,-9.892205188,-9.723809311,-9.841499318,-10.02531026,-9.915759296,-9.745091468,-9.845848163,-10.03795265,-9.930136611,-9.741527428,-9.820516261,-10.0251924,-9.944575207,-9.756377812,-9.808460289,-10.00388526,-9.938443313,-9.730172883,-9.755288615,-9.988386826,-9.981981565,-9.74112985,-9.743708228,-10.05261937,-10.12562359,-9.844040968,-9.79754195,-10.07269959,-10.14586937,-9.879670849,-9.796070754,-10.05316426,-10.16869321,-9.905907971,-9.776929267,-10.00086889,-10.1561038,-9.93971796,-9.809238912,-10.01146453
40.332,-9.743965486,-9.660409252,-9.755491478,-9.901068593,-9.869138595,-9.771676052,-9.800168543,-9.910258105,-9.879123661,-9.7773059,-9.808732175,-9.943246303,-9.933666686,-9.808861428,-9.803256296,-9.927880254,-9.947342135,-9.826536604,-9.799533903,-9.9140398,-9.950443708,-9.836523486,-9.79808983,-9.890810652,-9.907326556,-9.784301411,-9.716044676,-9.758754288,-9.80482302,-9.790440107,-9.779470803,-9.796293906,-9.819776911,-9.787604389,-9.759842705,-9.781208131,-9.817918451,-9.792104358,-9.758492433,-9.775129534,-9.811151497,-9.78326503,-9.737291237,-9.757058161,-9.817374788,-9.849220291,-9.85781679
40.356,-9.898776203,-9.879766225,-9.803693749,-9.847665945,-9.989877214,-10.04140321,-9.924088888,-9.88929524,-9.992836264,-10.04353607,-9.935010697,-9.894291827,-9.9921229,-10.05795269,-9.946198807,-9.891499918,-9.997608775,-10.08690913,-10.00042879,-9.940264827,-10.08097965,-10.22001207,-10.09759893,-9.973800763,-10.03148393,-10.04536756,-9.838902384,-9.704669246,-9.809265274,-9.912933936,-9.801945805,-9.698214273,-9.789976332,-9.880388944,-9.764825004,-9.649240786,-9.732438804,-9.844586511,-9.757897532,-9.644153405,-9.700298557,-9.811774184,-9.751582133,-9.649430844,-9.712386992,-9.868199289,-9.891574908
40.381,-9.912542087,-9.920951739,-9.8403498,-9.816886673,-9.92696407,-10.04649484,-10.00329379,-9.923002534,-9.98070602,-10.07610559,-10.03604133,-9.934419163,-9.968017644,-10.06351257,-10.01334214,-9.895614529,-9.933233983,-10.06706591,-10.03438512,-9.901112924,-9.919192907,-10.07647608,-10.07147383,-9.915095671,-9.891118402,-10.00379282,-9.999883247,-9.890523707,-9.89024493,-10.02343005,-10.02629005,-9.903093673,-9.892065835,-10.01216138,-9.987581149,-9.840639774,-9.80853837,-9.926661524,-9.957696374,-9.847196655,-9.811023918,-9.936107463,-9.996636334,-9.881191934,-9.805784463,-9.940480318,-10.10677464
40.405,-9.875859878,-9.795281219,-9.84636923,-9.963855408,-9.958704253,-9.859268079,-9.868724101,-9.95660796,-9.939939457,-9.847759358,-9.852945374,-9.945772486,-9.953339676,-9.842486942,-9.802001271,-9.866571448,-9.897678149,-9.842468388,-9.808081389,-9.855025669,-9.885174125,-9.832842169,-9.80286024,-9.847827477,-9.878458298,-9.842743885,-9.844321224,-9.885830204,-9.906623442,-9.86644245,-9.897500585,-9.985072397,-10.02583289,-9.936325654,-9.910373731,-9.955399082,-10.0128253,-10.00125984,-9.988305097,-10.00255465,-10.02710855,-10.01567807,-10.01143532,-10.03780784,-10.07702901,-10.05691631,-10.02669445
40.43,-10.14509156,-10.12862089,-9.974344118,-10.07501969,-10.23361384,-10.12126137,-9.952864817,-10.02554154,-10.17610732,-10.07969107,-9.930860158,-9.994385807,-10.10909582,-10.00178132,-9.877369365,-9.944824129,-10.08478609,-10.01528021,-9.881380244,-9.928155207,-10.10576511,-10.07201277,-9.923560339,-9.945935133,-10.13163091,-10.1119271,-9.959400029,-9.960598723,-10.12699808,-10.14151773,-10.03327844,-10.0310433,-10.15142891,-10.14847794,-10.03562744,-10.01714559,-10.15475045,-10.13767378,-10.00410875,-9.983202678,-10.11598506,-10.11965299,-9.995829559,-9.960092339,-10.06780962,-10.08947491,-10.00568201
40.454,-10.06770775,-10.07135545,-10.07298955,-10.07300142,-10.06051946,-10.02051343,-10.03448327,-10.07418108,-10.05795095,-10.01595482,-10.0428299,-10.08383074,-10.03995883,-9.975664611,-10.0126732,-10.09628105,-10.07213145,-9.987407041,-10.00838748,-10.1126846,-10.16428214,-10.12649754,-10.10504253,-10.13823395,-10.16096551,-10.09989854,-10.04263012,-10.03410277,-10.07710253,-10.07969824,-10.07813359,-10.0808252,-10.10457813,-10.09744756,-10.06722948,-10.02142831,-10.02070876,-10.03759613,-10.04073041,-9.978321479,-9.919560157,-9.931443649,-9.966575465,-9.968430861,-9.927763229,-9.946143005,-9.970963766
40.479,-10.05975659,-10.04308273,-10.10058191,-10.05526077,-10.06501727,-10.04022599,-9.996103864,-9.971382658,-10.04200666,-10.02081098,-9.991623298,-9.958737414,-10.01417924,-9.98615395,-9.950711688,-9.944505193,-10.01551925,-10.00191769,-9.96735563,-9.958183341,-10.055195,-10.04790958,-10.01591115,-9.952511993,-10.00261838,-10.05333416,-10.03961814,-9.952661258,-9.94873672,-10.00714772,-10.00026061,-9.928118425,-9.9242869,-9.988346649,-9.9700597,-9.878934138,-9.851748907,-9.924920983,-9.952903947,-9.884554837,-9.829871288,-9.869961488,-9.899467638,-9.873462741,-9.844969603,-9.922140758,-9.953162856
40.503,-9.811453372,-9.870047388,-9.849088178,-9.792959494,-9.825872921,-9.872780464,-9.88333659,-9.821393482,-9.827421112,-9.864359506,-9.873499784,-9.826158952,-9.812867358,-9.827637899,-9.811034734,-9.773264388,-9.790827278,-9.8356175,-9.824072405,-9.783812611,-9.794386483,-9.835974279,-9.809374038,-9.74302873,-9.746883703,-9.822716093,-9.850823009,-9.827144564,-9.825708246,-9.868650637,-9.851934057,-9.820663778,-9.842558267,-9.924005031,-9.906507692,-9.83435499,-9.824310256,-9.920482112,-9.946772977,-9.891728325,-9.846590843,-9.911457686,-9.92344292,-9.871551302,-9.84061659,-9.93295716,-9.957953696
40.527,-9.861805382,-9.880295777,-9.750139435,-9.67106731,-9.723957649,-9.795961649,-9.797052809,-9.753357135,-9.771678056,-9.83174113,-9.81692905,-9.780550545,-9.812376986,-9.923822827,-9.904390043,-9.844073931,-9.843173668,-9.953951262,-9.928548116,-9.856232683,-9.847383007,-9.956838867,-9.932207515,-9.841434456,-9.817042601,-9.955763681,-9.965601408,-9.891654131,-9.883657258,-9.983417704,-9.95032947,-9.850359087,-9.828772218,-9.936280766,-9.947990927,-9.84832539,-9.800779499,-9.908178963,-9.988222086,-9.898892896,-9.82061456,-9.890874243,-9.96682542,-9.883135024,-9.797303045,-9.858044964,-9.944367376
40.552,-9.834031442,-10.11894481,-9.949499916,-9.708726777,-9.752544462,-10.038594,-9.972843283,-9.792771008,-9.817657841,-10.07240604,-9.983421217,-9.801829642,-9.784606555,-9.969063746,-9.955847787,-9.834553565,-9.819535424,-10.0088007,-10.00655064,-9.86780279,-9.824801791,-9.987694661,-10.01073909,-9.868987613,-9.823312454,-9.963939512,-9.99466175,-9.858193857,-9.835946831,-9.987657733,-10.05974214,-9.900079639,-9.83620488,-9.964725282,-10.06152287,-9.930988189,-9.868849423,-9.99313643,-10.15762543,-10.02346064,-9.908357228,-9.994536608,-10.16567105,-10.04919034,-9.916830277,-9.987195624,-10.16049908
40.576,-9.61427075,-9.744584067,-9.736078853,-9.603112685,-9.581993055,-9.638032905,-9.648711763,-9.60276014,-9.642697634,-9.752034253,-9.758722262,-9.649174661,-9.619379436,-9.691053624,-9.720286689,-9.657375993,-9.636710684,-9.690957964,-9.724887931,-9.688860344,-9.668553657,-9.710028495,-9.738723514,-9.702187432,-9.672293218,-9.71390797,-9.746425943,-9.705121503,-9.666887159,-9.7209778,-9.771981511,-9.729772255,-9.676612114,-9.722802977,-9.782586649,-9.762048703,-9.71484583,-9.754043073,-9.786140909,-9.753294994,-9.716768378,-9.764558271,-9.800253585,-9.760414769,-9.715093075,-9.756325265,-9.792395557
40.601,-9.821673789,-9.785653154,-9.710413021,-9.734320121,-9.768686113,-9.811815434,-9.767880305,-9.754841596,-9.757496879,-9.831692794,-9.841336204,-9.820659129,-9.76752853,-9.791848531,-9.809023875,-9.851077398,-9.825525182,-9.859232594,-9.856903028,-9.889646395,-9.857314821,-9.888947029,-9.893769202,-9.910197587,-9.878069404,-9.910349415,-9.900898901,-9.87320641,-9.850277929,-9.879240797,-9.907305107,-9.872532117,-9.854098425,-9.871452968,-9.910070121,-9.858828386,-9.84479815,-9.851355845,-9.926879041,-9.879669007,-9.856682953,-9.84618998,-9.936198027,-9.877964675,-9.853179934,-9.835344177,-9.942855193
40.625,-10.07949126,-10.06119558,-9.984636216,-9.962246757,-10.02921764,-10.01997479,-9.968467233,-9.950691318,-10.01859854,-10.04633694,-10.0076356,-9.95451313,-9.974506309,-10.02490281,-10.01886152,-9.989996969,-10.02041339,-10.07940132,-10.03965304,-9.989220077,-10.01498363,-10.07165338,-10.02707026,-10.01130791,-10.0528028,-10.10061287,-10.02710555,-9.973950322,-10.02537472,-10.10003135,-10.03617565,-9.971355919,-10.03502204,-10.12930611,-10.06316509,-9.970119405,-10.01566302,-10.12507943,-10.09205388,-10.00678295,-10.04003245,-10.12441288,-10.07939503,-9.994726755,-10.0294666,-10.11946853,-10.0935673
40.649,-10.29998149,-10.31656113,-10.41023754,-10.34753753,-10.29173475,-10.27894614,-10.35822698,-10.341055,-10.34294094,-10.31831963,-10.39195242,-10.32677238,-10.25082443,-10.20153276,-10.25816633,-10.27721521,-10.21409455,-10.17809959,-10.2531663,-10.29890633,-10.21418743,-10.14547668,-10.1584956,-10.12722096,-10.0473449,-10.05959915,-10.13262759,-10.18703987,-10.06328278,-10.04518303,-10.10085242,-10.16546629,-10.06131498,-10.05232886,-10.119754,-10.1884301,-10.05458583,-10.04571117,-10.11165606,-10.17525218,-10.04508535,-9.990632492,-10.03082276,-10.10577586,-10.01015112,-9.94977295,-9.981861715
40.674,-9.908083702,-10.00668365,-10.01968313,-9.974137405,-9.990497821,-10.05121017,-10.04481978,-9.978604832,-9.981781335,-10.07123049,-10.10834932,-10.02152852,-9.980981178,-10.01406172,-9.996203201,-9.927539117,-9.913986969,-9.965383089,-9.981310335,-9.928318596,-9.914140009,-9.936226008,-9.943793816,-9.881089393,-9.86794228,-9.915625331,-10.00653948,-9.940330711,-9.887951192,-9.879868044,-9.962495685,-9.943841482,-9.894881272,-9.886616421,-9.967762467,-9.940942587,-9.875022243,-9.859595862,-9.9509626,-9.943824887,-9.859452278,-9.807490016,-9.86667404,-9.907787453,-9.839255907,-9.797606694,-9.862552068
40.698,-9.846697588,-9.770862476,-9.729326588,-9.804827579,-9.939904765,-9.875212474,-9.774744107,-9.805331355,-9.915682295,-9.888542504,-9.790334106,-9.814053614,-9.903436929,-9.902828608,-9.801884396,-9.82360082,-9.907810864,-9.91443068,-9.816406526,-9.842013991,-9.920401573,-9.921191191,-9.801206879,-9.828219315,-9.910230671,-9.940586722,-9.777050668,-9.753167396,-9.867336133,-9.969645967,-9.83395582,-9.749919648,-9.828072145,-9.963995711,-9.873392833,-9.767070433,-9.817973506,-9.955270449,-9.891323167,-9.772211263,-9.792611617,-9.915777593,-9.875362234,-9.764491871,-9.792460174,-9.920452929,-9.879742733
40.723,-9.957331499,-10.02117558,-10.00921689,-9.943020734,-9.910772629,-9.959381914,-9.951276886,-9.9045817,-9.895276852,-9.964827973,-9.963615984,-9.908410386,-9.892252091,-9.972181616,-9.988846298,-9.953331127,-9.92554488,-9.97206303,-9.991792161,-9.969673564,-9.944087101,-9.98310112,-9.994571539,-9.969526317,-9.94554259,-9.976944232,-9.982851067,-9.911841743,-9.859432977,-9.889260618,-9.914545947,-9.869711144,-9.837190461,-9.881797747,-9.951103079,-9.902116157,-9.842272333,-9.865287122,-9.942869741,-9.917632138,-9.854871655,-9.859450527,-9.945836243,-9.956026537,-9.910652914,-9.91031281,-9.989387178
40.747,-10.05365413,-10.15767789,-10.23125074,-10.12029511,-10.0614451,-10.127646,-10.15881164,-10.12022685,-10.0694353,-10.12367692,-10.15504847,-10.1372897,-10.08275514,-10.13208531,-10.16502312,-10.13652082,-10.09308621,-10.12877062,-10.16578542,-10.1701072,-10.14961232,-10.1758115,-10.17522222,-10.16740942,-10.12257379,-10.15516026,-10.17192325,-10.19956963,-10.16148699,-10.1544173,-10.23252148,-10.25389619,-10.15325719,-10.09299692,-10.21404066,-10.25491276,-10.14204634,-10.07420597,-10.19437088,-10.2491846,-10.12022182,-10.02746441,-10.13870216,-10.25471105,-10.14790654,-10.05916237,-10.17322876
40.771,-10.23235123,-10.26300479,-10.22093329,-10.27596079,-10.33904255,-10.31659481,-10.25119241,-10.28674499,-10.34340148,-10.3182936,-10.24853709,-10.26385523,-10.40307689,-10.36334446,-10.27414846,-10.26450344,-10.40196853,-10.35904712,-10.27711338,-10.26879882,-10.3930696,-10.35737378,-10.27787972,-10.24682777,-10.38658545,-10.37248077,-10.30036036,-10.26820934,-10.40165373,-10.40057619,-10.31564366,-10.26347572,-10.41139254,-10.466188,-10.46198697,-10.34858842,-10.42682212,-10.46688459,-10.46480388,-10.34695389,-10.37742409,-10.45005671,-10.42993156,-10.30682058,-10.34910897,-10.47810133,-10.45619998
40.796,-9.974252563,-9.927016998,-9.924016916,-10.00776925,-10.08467215,-10.0867741,-10.07201685,-10.10465465,-10.12917593,-10.09254847,-10.09115454,-10.13813832,-10.14385953,-10.10504357,-10.12244242,-10.17350242,-10.16029092,-10.10331807,-10.11747066,-10.1681999,-10.17620126,-10.1094685,-10.11844736,-10.16847334,-10.19630386,-10.13442828,-10.14503036,-10.21037634,-10.21392245,-10.13076448,-10.12618167,-10.20953035,-10.24695925,-10.15925984,-10.13459804,-10.20606872,-10.27800105,-10.17138491,-10.13243449,-10.21320946,-10.27573021,-10.16447272,-10.1014554,-10.15168432,-10.29817201,-10.26456863,-10.17620169
40.82,-10.07677756,-9.997689534,-9.84712095,-9.882680609,-10.07605662,-10.06688654,-9.922269766,-9.945682826,-10.15996354,-10.20088636,-10.01899945,-9.981924382,-10.16470911,-10.2066057,-10.02710179,-9.957132811,-10.13100237,-10.21234558,-10.0536129,-9.954000305,-10.10575093,-10.20586735,-10.05764172,-9.942963719,-10.08264658,-10.2275735,-10.11808769,-10.035123,-10.11873313,-10.19717004,-10.10197818,-10.03624466,-10.10719374,-10.17719154,-10.07221368,-9.99824273,-10.06491144,-10.1831745,-10.11157756,-10.01354852,-10.03173392,-10.10296698,-10.06135629,-9.996331703,-10.04851246,-10.16189905,-10.17223692
40.845,-10.11521468,-9.970966995,-9.907747274,-10.04345496,-10.1111688,-10.01278351,-9.944760756,-10.04129709,-10.13796294,-10.07281241,-9.974924994,-10.03577689,-10.1192925,-10.07522686,-9.981447887,-10.02053228,-10.12898591,-10.10022867,-10.00335723,-10.02209764,-10.14521789,-10.1230683,-10.00614171,-9.983296384,-10.07086302,-10.00873742,-9.901286944,-9.881742715,-10.02789453,-10.06330947,-9.949301184,-9.903864582,-10.05536082,-10.08283676,-9.956863888,-9.920814887,-10.1048562,-10.18918415,-10.00586165,-9.910222803,-10.08465023,-10.22265747,-10.03080893,-9.87909787,-10.03529769,-10.2238947,-10.11102488
40.869,-10.03970047,-9.976865886,-10.02120431,-10.03546301,-9.91164745,-9.866922178,-9.946425657,-9.993480973,-9.921839039,-9.913714933,-9.991498172,-10.00146107,-9.916712464,-9.904957883,-9.983080994,-9.996738428,-9.91696007,-9.903653291,-9.993584839,-10.03222169,-9.943112852,-9.893638082,-9.960031633,-9.984465109,-9.867115998,-9.794329814,-9.831378579,-9.829207255,-9.777413157,-9.734405283,-9.771403353,-9.806087626,-9.795049177,-9.744365997,-9.785709814,-9.815473465,-9.810995119,-9.77857897,-9.796290942,-9.810470338,-9.806950164,-9.781076577,-9.798809293,-9.803887402,-9.801262971,-9.775827918,-9.793749168
40.894,-9.936307392,-9.938206299,-9.954309499,-10.0014102,-9.941433296,-9.880591661,-9.869650546,-9.915306356,-9.933645189,-9.909879867,-9.878338395,-9.908384423,-9.928130697,-9.904407358,-9.877426711,-9.894893733,-9.928354412,-9.895498942,-9.845116553,-9.866952451,-9.939465631,-9.929654697,-9.856687523,-9.818067846,-9.889654223,-9.921819366,-9.900708135,-9.841728808,-9.856360241,-9.852996351,-9.881271742,-9.833486292,-9.889679979,-9.897968672,-9.865430103,-9.841554333,-9.886083834,-9.918487797,-9.888525245,-9.844038898,-9.888254358,-9.891314547,-9.88197046,-9.821132211,-9.836607417,-9.858538009,-9.877467633
40.918,-9.725887802,-9.892138877,-9.887643827,-9.766712983,-9.759337069,-9.926220866,-9.953590221,-9.893282703,-9.845604781,-9.954560509,-9.969047817,-9.900469347,-9.848821957,-9.952131646,-9.974629195,-9.929750671,-9.885228743,-9.981871643,-9.979816383,-9.949436267,-9.892011043,-9.984614624,-10.00718707,-9.954121668,-9.906917433,-9.997684044,-10.04684324,-9.931047023,-9.804423996,-9.871331146,-9.996738846,-9.946162754,-9.868472753,-9.949811861,-10.10074548,-10.019314,-9.951708642,-9.971981969,-10.10841591,-10.00362028,-9.864942738,-9.83797696,-9.991433787,-9.995327538,-9.874683872,-9.847901159,-10.00969457
40.942,-9.793229987,-9.879549725,-9.811636628,-9.757342645,-9.758984435,-9.843378245,-9.863336002,-9.856614461,-9.844244453,-9.881948379,-9.872377251,-9.867333167,-9.849458716,-9.884236294,-9.868968397,-9.873046816,-9.857864594,-9.889732439,-9.883073985,-9.899464591,-9.859331384,-9.869757047,-9.867977348,-9.892921042,-9.880803527,-9.905516024,-9.917505611,-9.879736587,-9.818633074,-9.847692468,-9.908057696,-9.886303462,-9.826791481,-9.854034283,-9.942976018,-9.952162333,-9.892946807,-9.905831061,-9.960493305,-9.941932448,-9.859731764,-9.863624724,-9.938755425,-9.94345307,-9.891673246,-9.87593589,-9.942438802
40.967,-9.717853298,-9.823601607,-9.84365317,-9.752984999,-9.667711911,-9.814509382,-9.942267678,-9.893851664,-9.778034812,-9.889060863,-9.974807054,-9.923773304,-9.781729949,-9.876406392,-9.974773664,-9.937281572,-9.787363765,-9.865092701,-9.983448873,-9.960839738,-9.804508958,-9.846058096,-9.967543244,-9.947120037,-9.808256893,-9.844795941,-9.987341384,-9.932881568,-9.802169466,-9.807539096,-9.976243899,-9.961513235,-9.837114228,-9.808088266,-9.951186861,-9.997087088,-9.913858143,-9.875752666,-10.02683813,-10.06528368,-9.968380507,-9.88663969,-10.00365011,-10.06097251,-9.974756104,-9.898792128,-10.01263891
