,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124
34.839,-9.926658284,-9.927012185,-9.78576041,-9.748819794,-9.863380264,-9.889158334,-9.783148441,-9.775972572,-9.855596597,-9.77537991,-9.629791634,-9.666113551,-9.82925755,-9.813486351,-9.661586169,-9.668851575,-9.83606421,-9.8518417,-9.709969867,-9.688309158,-9.810384385,-9.844176789,-9.730982299,-9.705369306,-9.844644424,-9.905021471,-9.80379509,-9.738972455,-9.830456859,-9.890054846,-9.78183378,-9.710241378,-9.799972035,-9.880609609,-9.809798274,-9.748705521,-9.811166528,-9.877227497,-9.795763052,-9.729179826,-9.803293559,-9.88427805,-9.743599385,-9.626218474,-9.705333751,-9.848050281,-9.770146138,-9.675173043,-9.767299227,-9.902823415,-9.796646852,-9.670665397,-9.737362982,-9.87342422,-9.790162023,-9.667308219,-9.726905425,-9.867477149,-9.783248329,-9.643511773,-9.706944011,-9.886031109,-9.843880664,-9.684792809,-9.700893102,-9.849192744,-9.842440608,-9.706353376,-9.698439174,-9.8132279,-9.829483319,-9.719370946,-9.708323392,-9.824167599,-9.866083406,-9.780436389,-9.80697962,-10.01632212,-10.04704334,-9.840743551,-9.780990564,-9.958445966,-10.03311142,-9.860088408,-9.81910669,-10.00339425,-10.12127712,-9.911814615,-9.824571726,-9.984655227,-10.13079841,-9.931356561,-9.811882527,-9.92589879,-10.06253903,-9.897827692,-9.798817847,-9.907459342,-10.03760787,-9.891231705,-9.798146038,-9.908473189,-10.05549691,-9.907592508,-9.799858798,-9.896077654,-10.0595104,-9.944499784,-9.803876512,-9.877995881,-10.04640581,-9.966938786,-9.821139062,-9.891747587,-10.06180894,-9.978535802,-9.822823169,-9.921563374,-10.1489193,-10.13193668,-9.944128786,-9.956174775,-10.12570806,-10.20323103,-10.1167149
34.863,-9.97823557,-10.03972811,-10.02002673,-10.00847361,-10.07983524,-10.17718422,-10.10371479,-9.975621732,-9.928189119,-9.890607156,-9.800086877,-9.761468415,-9.80670781,-9.848417318,-9.800824026,-9.764483686,-9.801848032,-9.847205412,-9.803189264,-9.776366783,-9.848636676,-9.936636777,-9.878431757,-9.798469878,-9.860901517,-10.01821255,-9.995978531,-9.888432692,-9.897505698,-10.0266247,-10.01380285,-9.894243457,-9.896355379,-10.02868925,-10.03626147,-9.926898441,-9.929728836,-10.05190273,-10.0589062,-9.937712704,-9.912850737,-9.993503061,-9.961150062,-9.816893805,-9.801959597,-9.961113333,-10.03102327,-9.916051161,-9.917036364,-10.0524976,-10.05806367,-9.911059771,-9.902120907,-10.01586796,-10.03205947,-9.910300377,-9.905577442,-10.01446219,-10.01602877,-9.838441481,-9.77985999,-9.884058405,-9.941890404,-9.804029228,-9.73876789,-9.844029324,-9.951815914,-9.863788495,-9.789941472,-9.850706021,-9.937461664,-9.847300427,-9.768561186,-9.830390318,-9.907689543,-9.831625158,-9.787292769,-9.862914985,-9.937531187,-9.824183665,-9.741918814,-9.798391707,-9.898368418,-9.843758212,-9.747460684,-9.782189549,-9.885466304,-9.850944132,-9.75059673,-9.78547367,-9.900966679,-9.893651476,-9.782073215,-9.77477466,-9.844899856,-9.847534908,-9.762895299,-9.76428718,-9.811142478,-9.816687292,-9.739138516,-9.740587668,-9.791411049,-9.817850185,-9.735175596,-9.721559361,-9.776508127,-9.822130307,-9.745779747,-9.723764626,-9.777683703,-9.839378073,-9.783426494,-9.754146398,-9.78952654,-9.855846045,-9.828930974,-9.79025184,-9.794727266,-9.814452157,-9.808393712,-9.793404016,-9.847530094,-9.955704259,-10.10149116
34.888,-10.08382494,-10.11948426,-10.21312725,-10.14278895,-10.02548852,-10.03469973,-10.15260479,-10.15035764,-9.956139708,-9.853950922,-9.968825718,-10.08458646,-9.973051434,-9.858233453,-9.964135188,-10.10529024,-10.01436744,-9.882657021,-9.97140524,-10.16541134,-10.10161251,-9.929967347,-9.949035538,-10.1075681,-10.0903082,-9.952655305,-9.990677285,-10.16435078,-10.18208908,-10.02163531,-10.01976894,-10.18153573,-10.21653574,-10.06021971,-10.01906609,-10.16748986,-10.27527983,-10.1513603,-10.07740576,-10.1826146,-10.28522916,-10.16147804,-10.0924754,-10.20327637,-10.31548907,-10.17212707,-10.05363274,-10.18271465,-10.42039549,-10.39615083,-10.20927943,-10.19003859,-10.32377796,-10.30587002,-10.15764867,-10.14077035,-10.27110079,-10.26263674,-10.10580695,-10.03205819,-10.10387339,-10.13551842,-10.01910664,-9.960886028,-10.05592701,-10.16335164,-10.08376586,-9.998760215,-10.04945987,-10.15147671,-10.08716071,-10.0064349,-10.03518773,-10.09438955,-9.960978178,-9.895609648,-10.03692808,-10.18801916,-10.00720925,-9.885278157,-10.0197588,-10.17309084,-9.974986936,-9.812485799,-9.926313426,-10.09501431,-9.954350044,-9.7931148,-9.896107693,-10.08054955,-9.989060296,-9.814790089,-9.89068214,-10.06497354,-9.993731335,-9.791628558,-9.837220362,-10.0327776,-10.02205785,-9.79118529,-9.791896244,-9.98964212,-10.03464739,-9.790087676,-9.762251181,-9.965965915,-10.07322075,-9.825348798,-9.758761937,-9.940140235,-10.09751556,-9.883367271,-9.781786999,-9.927482135,-10.0913988,-9.899142379,-9.771953841,-9.910567171,-10.08256356,-9.887727218,-9.71797018,-9.835669864,-10.0748646,-10.0341257,-9.9057404
34.912,-9.983480848,-10.06856493,-10.0541797,-9.936727821,-9.855478701,-9.914882461,-9.970113666,-9.907926021,-9.794937075,-9.785056613,-9.864156268,-9.888228105,-9.813826713,-9.776868844,-9.850106568,-9.902621135,-9.838224371,-9.781004103,-9.858124963,-9.954595137,-9.918586933,-9.832087079,-9.861768437,-9.940206517,-9.91863904,-9.831614861,-9.85720158,-9.944337724,-9.926051275,-9.834920922,-9.873938304,-10.01907437,-10.0470931,-9.942688868,-9.943232334,-10.02728282,-10.01175047,-9.907637296,-9.912464561,-10.00832551,-10.01101145,-9.938817767,-9.970839128,-10.06297715,-10.02042076,-9.91499363,-9.959020029,-10.1292087,-10.16486162,-10.05346569,-10.01225755,-10.09669798,-10.14150973,-10.08114739,-10.03747245,-10.1067906,-10.13795347,-10.08977955,-10.04711681,-10.07300355,-10.09056493,-10.0678548,-10.06801069,-10.09900543,-10.10403337,-10.06420834,-10.06121379,-10.12278442,-10.15337771,-10.08564561,-10.05795752,-10.10877354,-10.1268726,-10.06020893,-10.02373488,-10.02054204,-10.05837553,-10.11081847,-10.13753111,-10.10437849,-10.07226028,-10.06992004,-10.04842831,-10.03935156,-10.04969129,-10.03542914,-9.982988929,-9.979499674,-10.02105039,-10.03260689,-9.987873723,-9.975405943,-10.01747401,-10.03451848,-9.981753222,-9.964957162,-10.00751003,-10.01748245,-9.953844837,-9.920942858,-9.925246917,-9.926703345,-9.921618332,-9.944089157,-9.971669513,-9.957450848,-9.93470076,-9.948148734,-9.999811232,-10.00861008,-9.987292923,-9.976923839,-10.01402437,-10.01319552,-9.981904203,-9.972812573,-10.01538151,-10.03041718,-10.03960269,-10.08075445,-10.06284438,-10.00099321,-10.02371922,-10.20509133,-10.29550454
34.937,-9.813698657,-9.833726521,-9.854481696,-9.826992009,-9.764053099,-9.752468505,-9.810288872,-9.845301503,-9.734013962,-9.640130197,-9.660114608,-9.744883304,-9.720974152,-9.645586989,-9.656541306,-9.743522003,-9.730819423,-9.654195998,-9.664844999,-9.790127939,-9.828907432,-9.728434521,-9.691302522,-9.797076932,-9.84196865,-9.746665047,-9.698265558,-9.802248319,-9.868904098,-9.781977264,-9.705602385,-9.790902196,-9.909493637,-9.889984304,-9.786112838,-9.80254341,-9.875147124,-9.837147597,-9.716927118,-9.727556948,-9.836872236,-9.839942406,-9.726167752,-9.715982839,-9.825271309,-9.848986951,-9.751437693,-9.749642256,-9.884162327,-9.913069785,-9.794526287,-9.754578818,-9.871846245,-9.910706094,-9.796133294,-9.739611044,-9.846348921,-9.903332029,-9.821508721,-9.747964901,-9.831296828,-9.87998688,-9.810393365,-9.746041233,-9.821940671,-9.885264916,-9.82536375,-9.753937508,-9.829757216,-9.889514846,-9.815189187,-9.769265332,-9.892640655,-9.971080567,-9.868539138,-9.80534825,-9.917713752,-9.984760545,-9.918401902,-9.895843038,-9.985461037,-9.99808391,-9.883973517,-9.858601326,-9.958147268,-9.996481775,-9.879056842,-9.833485098,-9.915610384,-9.974837114,-9.869443493,-9.817232691,-9.891964569,-9.971359934,-9.879126151,-9.816991435,-9.878038101,-9.951549765,-9.823919666,-9.69453155,-9.719852485,-9.839442613,-9.804694739,-9.735022752,-9.777702767,-9.89420971,-9.836179035,-9.753842784,-9.789080954,-9.90481618,-9.848180005,-9.743078387,-9.75070542,-9.844558189,-9.801738472,-9.711126846,-9.733256787,-9.854888238,-9.875280886,-9.813850126,-9.839252585,-9.930419903,-9.943884255,-9.939676928,-9.964033963
34.961,-9.89828791,-10.13104611,-10.382527,-10.10372251,-9.883650944,-9.995680269,-10.19344912,-10.03754996,-9.839929483,-9.889763354,-10.07622101,-10.02938119,-9.878569575,-9.920419217,-10.0973434,-10.03722659,-9.863536629,-9.906477929,-10.14236873,-10.14167828,-9.937466564,-9.913700182,-10.08943883,-10.13507031,-9.958050416,-9.912730472,-10.09077929,-10.16412641,-10.02682735,-9.976339728,-10.11877208,-10.20265144,-10.15687899,-10.11142937,-10.18656506,-10.20508259,-10.15868641,-10.12130425,-10.16565237,-10.16416547,-10.13645473,-10.11558191,-10.16208966,-10.1723565,-10.16119684,-10.15364324,-10.17564541,-10.16705226,-10.17053699,-10.19306307,-10.2061881,-10.17215115,-10.16377405,-10.20647142,-10.20834381,-10.16242624,-10.14539035,-10.2094447,-10.22104873,-10.17977676,-10.16016075,-10.22148932,-10.2479622,-10.20725285,-10.18021829,-10.2581616,-10.26879381,-10.17685975,-10.09859099,-10.15157374,-10.13646231,-10.01092951,-9.946028924,-10.04289685,-10.0911574,-9.972010508,-9.896942268,-9.982397985,-10.02654842,-9.935204333,-9.874613583,-9.88997977,-9.880089322,-9.827138881,-9.83630243,-9.884772161,-9.885814541,-9.826886865,-9.831474327,-9.876405651,-9.886467914,-9.828149537,-9.829418588,-9.876725159,-9.896952948,-9.833311945,-9.814988288,-9.840759082,-9.8526242,-9.796652236,-9.798315391,-9.838158012,-9.851774773,-9.78713527,-9.771569863,-9.820226711,-9.859490385,-9.79946924,-9.758367597,-9.802991941,-9.848567223,-9.777769629,-9.69202455,-9.690549454,-9.742116707,-9.739639626,-9.708207369,-9.705262342,-9.738248755,-9.760460017,-9.77970368,-9.788795705,-9.788512156,-9.816058975,-9.856883542
34.985,-10.14453389,-10.21710883,-10.10870229,-9.967466246,-9.931179776,-9.999177117,-10.01072886,-9.966434751,-9.944851037,-9.991980827,-9.993404716,-9.96012486,-9.947782408,-9.997791947,-10.01613726,-9.991986079,-9.969470133,-9.99150091,-9.98421332,-9.952737662,-9.940571295,-9.963869651,-9.975459927,-9.946467759,-9.928948312,-9.953718261,-9.967074901,-9.936033571,-9.911071008,-9.950294357,-10.02495903,-10.05794193,-10.04195577,-10.04682203,-10.06701876,-10.07590141,-10.06050949,-10.04892645,-10.05345482,-10.06656378,-10.07561801,-10.06018615,-10.04825146,-10.05975038,-10.07761869,-10.07204342,-10.07524628,-10.09954627,-10.12890616,-10.11672136,-10.10937181,-10.11868828,-10.13719936,-10.12606265,-10.11137775,-10.10334293,-10.12320227,-10.09862849,-10.08755501,-10.10153237,-10.12378239,-10.0910943,-10.08584032,-10.10899634,-10.14033594,-10.10193948,-10.09190573,-10.1255808,-10.11311313,-10.06024524,-10.09716153,-10.14809187,-9.959569778,-9.714993351,-9.682054257,-9.84962753,-9.922178394,-9.751902241,-9.671436373,-9.778947706,-9.807301445,-9.636413451,-9.554090632,-9.690457804,-9.787119694,-9.648426173,-9.548639725,-9.672393922,-9.789260378,-9.667505228,-9.550537533,-9.66207083,-9.795706641,-9.685004552,-9.543302967,-9.633799182,-9.791247436,-9.716797546,-9.55486739,-9.619343094,-9.775900145,-9.740187115,-9.580916257,-9.630506088,-9.803253792,-9.813591446,-9.632606028,-9.632443001,-9.792100539,-9.821784981,-9.62926644,-9.585962201,-9.753840997,-9.815033605,-9.6162219,-9.543592114,-9.730971105,-9.880389344,-9.73995855,-9.662105325,-9.819924467,-9.898147174,-9.720674503,-9.639682076,-9.819605025
35.01,-10.02780744,-10.12965522,-10.06650231,-9.889322705,-9.865411053,-9.973269302,-9.984638818,-9.881525829,-9.860208161,-9.937051643,-9.95123264,-9.870659287,-9.845953347,-9.924747785,-9.947648771,-9.876141686,-9.851780242,-9.947581821,-10.00846514,-9.944389662,-9.882825843,-9.978144043,-10.02073077,-9.94651895,-9.906957305,-9.988565084,-10.02856336,-9.947219444,-9.902139655,-9.986137794,-10.03609147,-9.954247627,-9.910350777,-9.964006519,-9.99188741,-9.92317593,-9.893111662,-9.965892287,-10.0102276,-9.946118539,-9.901442662,-9.955244364,-9.973992718,-9.907856617,-9.879477598,-9.938646557,-9.977219861,-9.941858676,-9.929649731,-9.966591733,-9.970491658,-9.914495037,-9.894138865,-9.92237937,-9.911422356,-9.841451176,-9.810849947,-9.860941812,-9.896891136,-9.868091996,-9.8286216,-9.860664146,-9.900850373,-9.883792125,-9.838648806,-9.85737707,-9.916239718,-9.940686956,-9.878779799,-9.823965458,-9.823093402,-9.8179197,-9.707450331,-9.567147657,-9.509945193,-9.542380354,-9.556762496,-9.537765834,-9.53420393,-9.571344306,-9.572718779,-9.530870691,-9.508289529,-9.540152875,-9.561875074,-9.530298544,-9.505066086,-9.534017875,-9.56326608,-9.534307269,-9.503820695,-9.527086175,-9.562659622,-9.534585192,-9.496914816,-9.521383439,-9.579421817,-9.570478364,-9.519142978,-9.51323309,-9.557585009,-9.566266698,-9.558103617,-9.580994419,-9.640899941,-9.636645135,-9.603487322,-9.597651787,-9.648743559,-9.642462226,-9.603310503,-9.596840878,-9.655270765,-9.655786967,-9.615273198,-9.60378315,-9.66958076,-9.703322378,-9.695584082,-9.704277439,-9.751064628,-9.735100926,-9.675212859,-9.676107906,-9.742572603
35.034,-9.971862157,-9.97259834,-9.978010806,-10.03017241,-10.00357649,-9.899880331,-9.862098923,-9.962212834,-9.98556754,-9.873862572,-9.828613693,-9.934178558,-9.960168119,-9.85092408,-9.811489881,-9.922423529,-9.965190214,-9.854719759,-9.832121378,-10.00762923,-10.13759296,-10.01721754,-9.910573484,-10.0575684,-10.23413986,-10.14480576,-9.981093823,-10.04696913,-10.19945029,-10.13168952,-9.963034116,-10.00804508,-10.1868756,-10.17112829,-9.981425317,-9.982076526,-10.17275413,-10.1977365,-10.01928872,-9.977549872,-10.11941842,-10.1117263,-9.934460703,-9.876626087,-10.01518915,-10.08011112,-9.940841127,-9.874324463,-10.02069842,-10.12455787,-9.970499427,-9.865804717,-9.998824757,-10.11270896,-9.964528107,-9.839005708,-9.944918292,-10.04508206,-9.926327807,-9.794947401,-9.881389622,-9.96997419,-9.886636072,-9.788216603,-9.898019696,-10.03313868,-10.00551514,-9.869928948,-9.90997969,-9.968680775,-9.895383933,-9.834848424,-9.947902565,-10.02148488,-9.895927756,-9.806404269,-9.937021289,-9.997248733,-9.878296123,-9.780850579,-9.906153038,-10.00190438,-9.914066638,-9.793193346,-9.877595016,-9.951462909,-9.882648932,-9.781198872,-9.868012363,-9.964387738,-9.904804222,-9.79124926,-9.857914038,-9.9605381,-9.891609974,-9.768260708,-9.809994977,-9.951818875,-9.908362625,-9.744644268,-9.744120287,-9.911420936,-9.921384612,-9.763867329,-9.731530824,-9.882997059,-9.918210092,-9.766168362,-9.707728806,-9.851594887,-9.913908845,-9.779248877,-9.711745744,-9.846360241,-9.923156122,-9.809933557,-9.742798887,-9.841259168,-9.898754356,-9.821488402,-9.771891538,-9.846551458,-9.894958964,-9.842336824,-9.807207149
35.059,-10.06203601,-10.36359848,-10.32904546,-10.04505451,-9.901726802,-10.10392804,-10.13595233,-9.96831455,-9.829476134,-9.951326712,-10.00855416,-9.885523949,-9.769732884,-9.887822544,-9.979258255,-9.871620813,-9.747976249,-9.861813195,-10.0045753,-9.980959064,-9.913194677,-9.867979453,-9.877058054,-9.940689436,-9.960678815,-9.931823499,-9.925490565,-9.96039901,-9.925936261,-9.861916174,-9.867609436,-9.922456962,-9.93607416,-9.888768824,-9.886410798,-9.9212023,-9.93203374,-9.885740124,-9.891583288,-9.927399092,-9.92679613,-9.852294619,-9.849627766,-9.889916969,-9.91748931,-9.849700169,-9.810109797,-9.85660417,-9.930576838,-9.896652484,-9.834692488,-9.854795468,-9.930425693,-9.917020696,-9.848943844,-9.849775195,-9.925066951,-9.930809605,-9.857573618,-9.835464345,-9.884095319,-9.896452594,-9.828085302,-9.80422367,-9.880624607,-9.961811125,-9.933574594,-9.900235159,-9.89485178,-9.898399783,-9.880068138,-9.873476106,-9.865226081,-9.858610133,-9.854051958,-9.902619963,-9.912867233,-9.89032127,-9.844487912,-9.844427388,-9.871508233,-9.881534515,-9.845111445,-9.848469708,-9.861889483,-9.846275722,-9.79541379,-9.798473931,-9.837183823,-9.852933689,-9.805971855,-9.790479763,-9.829010901,-9.849383325,-9.802884894,-9.780976312,-9.834015614,-9.862117003,-9.779738176,-9.705545417,-9.755666256,-9.834708378,-9.781673126,-9.683667184,-9.704661795,-9.802413337,-9.788580773,-9.685167137,-9.681486331,-9.77429791,-9.780509548,-9.68745101,-9.675702413,-9.771376237,-9.80992518,-9.714769596,-9.683862472,-9.802682947,-9.921593874,-9.867314035,-9.796148187,-9.862812554,-9.96186905,-9.935217853,-9.897323207
35.083,-10.17978448,-10.22678741,-10.17582734,-10.09377496,-10.02528637,-10.00145912,-10.03249499,-10.06877403,-10.00582456,-9.932028687,-9.899274341,-9.936316825,-9.958715096,-9.936087923,-9.868352813,-9.885390153,-9.93323882,-9.973911862,-9.976346126,-10.05583144,-10.11225468,-10.11260692,-10.07877494,-10.04119092,-10.02817401,-10.02808774,-10.00008443,-9.980263203,-9.983349936,-10.02525849,-10.03118227,-10.03192797,-10.03499095,-10.05001023,-10.03642106,-10.04010549,-10.05127744,-10.04318307,-9.978747209,-9.931270765,-9.957734543,-10.0208257,-9.981113943,-9.916787287,-9.952124437,-10.01213533,-9.956882126,-9.887729327,-9.954194638,-10.04028964,-9.980263668,-9.897075376,-9.943429573,-10.05253849,-10.01445536,-9.915764736,-9.945122817,-10.06438086,-10.05367106,-9.971171629,-9.982945428,-10.06809165,-10.05220867,-9.976486701,-9.961872138,-10.00369502,-9.988616952,-9.933498041,-9.909759695,-9.934030041,-9.936555333,-9.919694497,-9.904337976,-9.860260661,-9.808137464,-9.833438834,-9.927242592,-9.92399426,-9.851182432,-9.822034255,-9.879638611,-9.868658724,-9.80260241,-9.77048914,-9.832998457,-9.847686727,-9.807962602,-9.764142974,-9.816789209,-9.850488371,-9.816157124,-9.743745292,-9.782659286,-9.821848991,-9.804753562,-9.7456437,-9.779877793,-9.817744312,-9.790636596,-9.716329857,-9.728602028,-9.787016614,-9.779961443,-9.682262386,-9.668815252,-9.709242718,-9.729963403,-9.681518012,-9.677692073,-9.717829887,-9.740953258,-9.705371435,-9.707399983,-9.699561168,-9.700380243,-9.670192754,-9.685265701,-9.705072857,-9.776732125,-9.848860815,-9.865787473,-9.760783172,-9.778902811,-9.851309736,-9.925507101
35.107,-10.0796477,-10.14541067,-10.21954945,-10.07420127,-9.945485447,-9.94608806,-9.998932762,-9.995216553,-9.944654233,-9.926956712,-9.919744632,-9.888708769,-9.874418952,-9.896389068,-9.918803448,-9.884549087,-9.863611846,-9.886628254,-9.942583391,-9.939762632,-9.896161478,-9.857477273,-9.877631699,-9.891740536,-9.788974884,-9.705511916,-9.750556425,-9.820320808,-9.77513118,-9.692566759,-9.722245243,-9.807393872,-9.802468144,-9.734549283,-9.760246131,-9.860084079,-9.883432259,-9.794649776,-9.744541989,-9.767989648,-9.775206576,-9.70782729,-9.686556654,-9.72134703,-9.725391628,-9.663449479,-9.658620595,-9.698165724,-9.697056086,-9.613784377,-9.569900418,-9.577195302,-9.599276007,-9.558843594,-9.531478785,-9.553088606,-9.596728951,-9.572456314,-9.542419003,-9.555638721,-9.598879592,-9.573806726,-9.527796385,-9.528224769,-9.574505866,-9.561974635,-9.520203256,-9.521332552,-9.564110736,-9.55481547,-9.491162309,-9.465115377,-9.477397883,-9.452794899,-9.374122261,-9.373338757,-9.452615488,-9.509530035,-9.458140754,-9.42385157,-9.47197498,-9.520949759,-9.444239759,-9.387211735,-9.431911835,-9.505588922,-9.447261817,-9.390006756,-9.433768612,-9.518193846,-9.459573285,-9.390940664,-9.414610791,-9.489020465,-9.448604761,-9.393578024,-9.412221532,-9.489106737,-9.461399701,-9.402939912,-9.407480848,-9.484575976,-9.467259757,-9.39911399,-9.382371873,-9.436163171,-9.43367114,-9.381982506,-9.374906488,-9.436121426,-9.4574445,-9.414272141,-9.394147094,-9.434605807,-9.454595947,-9.415148948,-9.398282664,-9.454101489,-9.541801675,-9.577712034,-9.585869141,-9.557793688,-9.550554636,-9.56553071,-9.625725229
35.132,-10.2382312,-10.36256027,-10.34922496,-10.20264445,-10.13494336,-10.10924195,-10.0843543,-10.04411299,-10.0698249,-10.05884483,-9.963984775,-9.885279009,-9.945243328,-10.03177848,-9.982992074,-9.890929613,-9.929739211,-10.03079324,-9.997385903,-9.933548941,-9.977179129,-10.0387486,-10.03102285,-9.969352452,-9.969435053,-9.930039169,-9.916400618,-9.942174276,-9.983137959,-9.946611754,-9.940936866,-9.957169758,-9.988791016,-9.967074119,-9.956807652,-9.982009099,-10.00293015,-9.943310866,-9.873981689,-9.852300586,-9.922795275,-9.961448506,-9.885677826,-9.797730012,-9.850808976,-9.928139005,-9.893717614,-9.81788374,-9.886618907,-9.975737927,-9.913104044,-9.789802138,-9.822466566,-9.951238687,-9.930782452,-9.783917828,-9.775439207,-9.913855064,-9.928116344,-9.781773433,-9.740097564,-9.891920834,-9.953244462,-9.821670666,-9.739722116,-9.86369247,-9.947284228,-9.830517043,-9.738407359,-9.846090538,-9.939436465,-9.819956287,-9.70926534,-9.79047122,-9.844208256,-9.725523954,-9.65352148,-9.7617394,-9.852963252,-9.747188455,-9.658128618,-9.7346782,-9.826809275,-9.74011672,-9.65805238,-9.72613121,-9.847226534,-9.780738066,-9.675403855,-9.718893596,-9.849992726,-9.806362547,-9.676706355,-9.683978499,-9.783983873,-9.775227162,-9.689525186,-9.703354036,-9.808211015,-9.800845021,-9.695943354,-9.690505231,-9.803404628,-9.794266443,-9.680736434,-9.670197063,-9.791334151,-9.795442422,-9.685146755,-9.66734076,-9.787098133,-9.804363508,-9.6919272,-9.650446193,-9.755309241,-9.78797563,-9.705754498,-9.698701323,-9.883970383,-9.989470426,-9.909740919,-9.839727279,-9.963474469,-10.02399733,-9.951091796
35.156,-10.17420714,-10.20947174,-10.1628685,-10.16510535,-10.25358431,-10.25675136,-10.17057719,-10.16781597,-10.25722784,-10.26351546,-10.15541007,-10.08510912,-10.09963758,-10.10960955,-10.08272762,-10.05051888,-10.09147942,-10.11309189,-10.12320414,-10.10943146,-10.15252227,-10.19554647,-10.09301964,-9.971535644,-10.02207126,-10.13110531,-10.11590673,-10.01329028,-10.02893829,-10.13032381,-10.11844255,-9.999645382,-9.994500478,-10.09379446,-10.10388681,-10.0047748,-9.994908921,-10.07234505,-10.07869281,-9.986802906,-9.974023301,-10.04676969,-10.0465435,-9.944903489,-9.906560139,-9.992823108,-10.05268467,-9.994110373,-9.97432511,-10.06859745,-10.10773848,-10.02398577,-9.979293923,-10.07026661,-10.11770171,-10.02580298,-9.952004073,-10.02523958,-10.09205686,-10.03352743,-9.958442635,-10.00103684,-10.03605846,-9.959770915,-9.884882509,-9.929924639,-9.999660221,-9.961211533,-9.897539195,-9.936609556,-9.998182204,-9.965754542,-9.892322199,-9.884716904,-9.91040652,-9.90053705,-9.870992513,-9.880533089,-9.912938215,-9.90641967,-9.875773428,-9.880735066,-9.914802521,-9.920129172,-9.903640487,-9.900247382,-9.914510676,-9.909863852,-9.904597336,-9.908058257,-9.94097628,-9.960572128,-9.94307393,-9.899610109,-9.889146171,-9.899261877,-9.934824229,-9.927045557,-9.919628936,-9.906337408,-9.915134677,-9.904304791,-9.886651149,-9.863922844,-9.861414443,-9.848216427,-9.847960136,-9.84529317,-9.854579674,-9.84610715,-9.847929146,-9.847788301,-9.859272479,-9.853048835,-9.847616598,-9.84169524,-9.861472194,-9.860423937,-9.839867903,-9.83597692,-9.865143072,-9.842083889,-9.808092678,-9.818086902,-9.858822453
35.181,-10.14511835,-10.12388136,-10.02312699,-9.994763517,-10.09222611,-10.06759892,-9.991551968,-9.986185373,-10.10064264,-10.06846457,-9.977344393,-9.951005312,-10.05362532,-10.01190988,-9.915896977,-9.89541303,-10.02394499,-10.02483109,-9.964229656,-9.94898139,-10.05712174,-10.07241591,-9.986820592,-9.918047145,-10.02404623,-10.10452954,-10.00906682,-9.90204604,-9.971967636,-10.08125145,-10.02008956,-9.897409064,-9.958179697,-10.10075069,-10.06429476,-9.901037266,-9.925319442,-10.07888645,-10.0842298,-9.916674488,-9.897259785,-10.0092075,-10.06162105,-9.93624356,-9.864950844,-9.947988343,-10.0030298,-9.910521915,-9.865263883,-9.958546807,-10.01872886,-9.937039897,-9.88413594,-9.969725794,-10.03280525,-9.94391228,-9.875982126,-9.952913875,-10.03491294,-9.95642355,-9.844676992,-9.830389675,-9.856813359,-9.802656643,-9.722528466,-9.735558787,-9.83952141,-9.84503704,-9.739193052,-9.705678193,-9.769766543,-9.784615605,-9.69222759,-9.685554258,-9.802799813,-9.845458239,-9.74674061,-9.7351264,-9.829705188,-9.862201461,-9.751735565,-9.728539567,-9.82147155,-9.864356196,-9.75794609,-9.722415859,-9.797941964,-9.853048808,-9.770045986,-9.762121574,-9.875281694,-9.969050247,-9.859735923,-9.801447371,-9.882511403,-9.954041309,-9.838885786,-9.764462239,-9.845830042,-9.932144543,-9.821548651,-9.743850684,-9.854905358,-9.973041344,-9.832441492,-9.70482487,-9.811436697,-9.99603849,-9.884142904,-9.724818457,-9.799947634,-9.991550523,-9.90381549,-9.729742122,-9.783352509,-9.998716483,-9.947891584,-9.75056121,-9.757366799,-9.981568091,-10.0040294,-9.759225435,-9.724540468,-9.945898343,-10.01974396
